"","ST_CASE","VEH_NO","HIT_RUNNAME","NUMOCCSNAME","L_STATENAME","SPEEDRELNAME","VSPD_LIM"
"27180",280164,1,"No","01","Mississippi","No",70
"27181",280165,1,"No","01","Mississippi","No",65
"27182",280165,2,"No","02","Mississippi","No",65
"27183",280166,1,"No","01","Mississippi","Yes, Too Fast for Conditions",30
"27184",280166,2,"No","01","Mississippi","No",30
"27185",280166,3,"No","02","Mississippi","No",25
"27186",280167,1,"No","01","Mississippi","No",25
"27187",280168,1,"No","01","Alabama","No",70
"27188",280169,1,"No","01","Mississippi","No",45
"27189",280170,1,"No","01","Mississippi","Yes, Too Fast for Conditions",40
"27190",280171,1,"No","03","Mississippi","No",70
"27191",280172,1,"No","01","Mississippi","No",55
"27192",280172,2,"No","01","Mississippi","No",55
"27193",280173,1,"No","01","Mississippi","No",15
"27194",280174,1,"No","02","Not Reported","No",70
"27195",280174,2,"No","01","Mississippi","No",70
"27196",280174,3,"No","02","Mississippi","No",70
"27197",280174,4,"No","02","Mississippi","No",70
"27198",280174,5,"No","01","Mississippi","No",70
"27199",280175,1,"No","04","Mississippi","No",55
"27200",280175,2,"No","01","Mississippi","No",55
"27201",280176,1,"No","02","Mississippi","No",70
"27202",280177,1,"No","01","Mississippi","No",55
"27203",280177,2,"No","01","Alabama","Reported as Unknown",55
"27204",280177,3,"No","02","Alabama","No",55
"27205",280178,1,"No","02","Mississippi","Reported as Unknown",40
"27206",280178,2,"No","03","Mississippi","No",40
"27207",280179,1,"No","01","Mississippi","No",35
"27208",280179,2,"No","05","Mississippi","No",35
"27209",280181,1,"No","01","Alabama","No",45
"27210",280181,2,"No","01","Mississippi","No",45
"27211",280182,1,"No","01","Mississippi","No",55
"27212",280183,1,"No","01","Mississippi","No",20
"27213",280184,1,"No","01","Mississippi","No",65
"27214",280185,1,"No","01","Mississippi","No",55
"27215",280185,2,"No","01","Mississippi","No",55
"27216",280186,1,"No","01","Mississippi","No",65
"27217",280187,1,"No","01","Mississippi","No",55
"27218",280188,1,"No","01","Mississippi","No",55
"27219",280188,2,"No","01","Mississippi","No",55
"27220",280189,1,"No","01","Mississippi","No",45
"27221",280190,1,"No","01","Mississippi","No",70
"27222",280191,1,"No","01","Alabama","Yes, Too Fast for Conditions",45
"27223",280192,1,"No","01","Mississippi","Yes, Exceeded Speed Limit",45
"27224",280193,1,"No","03","Arkansas","No",65
"27225",280193,2,"No","01","Mississippi","No",65
"27226",280194,1,"No","01","Mississippi","No",55
"27227",280195,1,"No","01","Alabama","No",55
"27228",280196,1,"No","01","Mississippi","No",65
"27229",280196,2,"No","01","Mississippi","No",65
"27230",280197,1,"No","01","Mississippi","No",45
"27231",280198,1,"No","01","Mississippi","No",45
"27232",280198,2,"No","01","Mississippi","No",45
"27233",280200,1,"No","01","Mississippi","No",30
"27234",280201,1,"No","03","Mississippi","Yes, Too Fast for Conditions",30
"27235",280202,1,"No","01","Mississippi","No",45
"27236",280202,2,"No","01","Mississippi","No",45
"27237",280203,1,"No","02","Mississippi","No",30
"27238",280204,1,"No","01","Mississippi","No",65
"27239",280204,2,"No","01","Mississippi","No",65
"27240",280204,3,"No","01","Alabama","No",65
"27241",280205,1,"No","01","Mississippi","No",55
"27242",280206,1,"No","01","Mississippi","Yes, Too Fast for Conditions",55
"27243",280207,1,"No","01","Mississippi","No",65
"27244",280207,2,"No","01","Mississippi","No",65
"27245",280208,1,"No","03","Arkansas","No",65
"27246",280208,2,"No","02","Texas","Reported as Unknown",65
"27247",280209,1,"No","01","Tennessee","No",65
"27248",280209,2,"No","01","Mississippi","No",65
"27249",280209,3,"No","02","Mississippi","No",65
"27250",280209,4,"No","02","Tennessee","No",65
"27251",280210,1,"No","01","Alabama","Yes, Too Fast for Conditions",40
"27252",280211,1,"No","01","Mississippi","No",65
"27253",280212,1,"Yes","01","Mississippi","No",25
"27254",280213,1,"No","01","Mississippi","No",45
"27255",280213,2,"No","02","Mississippi","No",45
"27256",280214,1,"No","01","Mississippi","No",55
"27257",280215,1,"No","01","Mississippi","No",35
"27258",280216,1,"No","01","Florida","No",55
"27259",280216,2,"No","01","Mississippi","No",55
"27260",280217,1,"No","01","Mississippi","Yes, Exceeded Speed Limit",45
"27261",280217,2,"No","01","Mississippi","No",45
"27262",280218,1,"No","01","Mississippi","No",70
"27263",280218,2,"No","01","Mississippi","No",70
"27264",280218,3,"No","02","Mississippi","No",70
"27265",280219,1,"No","01","Mississippi","No",55
"27266",280219,2,"No","01","Mississippi","No",55
"27267",280220,1,"No","01","Mississippi","No",65
"27268",280221,1,"No","01","Mississippi","No",55
"27269",280221,2,"No","01","Mississippi","No",55
"27270",280221,3,"No","01","Mississippi","No",55
"27271",280221,4,"No","01","Mississippi","Reported as Unknown",55
"27272",280222,1,"No","01","Mississippi","No",55
"27273",280223,1,"No","01","Mississippi","No",55
"27274",280223,2,"No","02","Tennessee","No",55
"27275",280224,1,"No","01","Mississippi","No",45
"27276",280225,1,"No","02","Mississippi","No",35
"27277",280226,1,"No","03","Louisiana","No",55
"27278",280226,2,"No","01","Mississippi","No",55
"27279",280227,1,"No","02","Mississippi","No",55
"27280",280228,1,"No","01","Alabama","No",45
"27281",280229,1,"No","01","Mississippi","No",65
"27282",280229,2,"No","01","Mississippi","No",45
"27283",280230,1,"No","01","Mississippi","No",65
"27284",280230,2,"No","01","Mississippi","No",65
"27285",280231,1,"No","01","Mississippi","No",60
"27286",280232,1,"No","01","Mississippi","Yes, Exceeded Speed Limit",55
"27287",280232,2,"No","02","Georgia","No",55
"27288",280233,1,"No","01","Mississippi","No",55
"27289",280233,2,"No","02","Mississippi","No",55
"27290",280234,1,"No","01","New York","No",70
"27291",280235,1,"No","01","Louisiana","No",60
"27292",280235,2,"No","02","Louisiana","No",60
"27293",280235,3,"No","05","Mississippi","No",60
"27294",280236,1,"No","01","Mississippi","No",55
"27295",280237,1,"No","01","Mississippi","No",55
"27296",280238,1,"No","01","Mississippi","No",55
"27297",280238,2,"No","01","Mississippi","No",55
"27298",280239,1,"No","02","Mississippi","No",55
"27299",280239,2,"No","02","Mississippi","No",55
"27300",280239,3,"No","01","Mississippi","No",55
"27301",280240,1,"No","02","Mississippi","No",45
"27302",280241,1,"No","01","Mississippi","No",55
"27303",280242,1,"Yes","02","Mississippi","No",45
"27304",280242,2,"No","None","No Driver Present/Unknown if Driver Present","No Driver Present/Unknown if Driver Present",45
"27305",280243,1,"No","01","Wisconsin","No",45
"27306",280244,1,"No","01","Mississippi","No",55
"27307",280245,1,"No","05","Mississippi","No",55
"27308",280246,1,"No","03","Mississippi","No",55
"27309",280246,2,"No","01","Mississippi","No",55
"27310",280247,1,"No","01","Mississippi","No",55
"27311",280248,1,"No","01","Mississippi","No",55
"27312",280249,1,"No","01","Tennessee","No",70
"27313",280249,2,"No","01","Mississippi","No",70
"27314",280250,1,"No","01","Alabama","No",70
"27315",280250,2,"No","01","Mississippi","No",70
"27316",280250,3,"No","01","Mississippi","No",70
"27317",280251,1,"No","01","Mississippi","No",65
"27318",280252,1,"No","03","Louisiana","No",65
"27319",280253,1,"No","01","Mississippi","No",55
"27320",280253,2,"No","01","Mississippi","No",55
"27321",280254,1,"No","01","Mississippi","No",65
"27322",280254,2,"No","01","Mississippi","No",65
"27323",280255,1,"No","01","Mississippi","No",30
"27324",280256,1,"Yes","Unknown","Reported as Unknown","Reported as Unknown",98
"27325",280257,1,"No","01","Tennessee","No",70
"27326",280257,2,"No","01","Mississippi","No",70
"27327",280258,1,"No","01","Mississippi","No",65
"27328",280259,1,"No","03","Illinois","No",35
"27329",280260,1,"No","01","Mississippi","No",55
"27330",280261,1,"No","01","Mississippi","No",65
"27331",280262,1,"No","02","Mississippi","No",55
"27332",280263,1,"No","02","Mississippi","No",55
"27333",280263,2,"No","01","Mississippi","No",55
"27334",280264,1,"No","01","Mississippi","No",45
"27335",280265,1,"No","None","No Driver Present/Unknown if Driver Present","No Driver Present/Unknown if Driver Present",60
"27336",280265,2,"No","01","Texas","No",60
"27337",280266,1,"No","01","Mississippi","No",55
"27338",280267,1,"No","01","Mississippi","No",65
"27339",280267,2,"No","02","Mississippi","No",65
"27340",280268,1,"No","01","Mississippi","No",55
"27341",280269,1,"No","01","Mississippi","No",55
"27342",280270,1,"No","01","Mississippi","No",25
"27343",280271,1,"No","02","Mississippi","No",65
"27344",280272,1,"No","01","Indiana","No",70
"27345",280272,2,"No","01","Georgia","No",70
"27346",280273,1,"No","02","Mississippi","No",45
"27347",280274,1,"No","01","Mississippi","No",35
"27348",280274,2,"No","02","Mississippi","No",35
"27349",280275,1,"No","01","Mississippi","No",65
"27350",280275,2,"No","01","Mississippi","No",65
"27351",280276,1,"No","01","Mississippi","No",30
"27352",280277,1,"No","02","Mississippi","No",35
"27353",280277,2,"No","01","Mississippi","No",35
"27354",280278,1,"No","03","North Carolina","No",70
"27355",280278,2,"No","03","Mississippi","No",70
"27356",280278,3,"No","02","Florida","No",70
"27357",280279,1,"No","02","Mississippi","No",55
"27358",280281,1,"No","01","Mississippi","No",55
"27359",280282,1,"No","01","Mississippi","No",55
"27360",280283,1,"No","01","Mississippi","No",55
"27361",280283,2,"No","01","Alabama","No",55
"27362",280284,1,"No","01","Mississippi","No",55
"27363",280284,2,"No","01","Mississippi","No",55
"27364",280285,1,"No","02","Mississippi","No",55
"27365",280285,2,"No","01","Mississippi","No",55
"27366",280286,1,"Yes","Unknown","Not Reported","Reported as Unknown",98
"27367",280287,1,"No","01","Mississippi","No",55
"27368",280287,2,"No","04","Mississippi","No",55
"27369",280288,1,"No","01","Mississippi","No",70
"27370",280288,2,"No","02","Texas","No",70
"27371",280289,1,"No","01","Mississippi","No",20
"27372",280289,2,"No","03","Mississippi","No",20
"27373",280291,1,"No","02","Alabama","No",70
"27374",280292,1,"No","01","Texas","No",55
"27375",280292,2,"No","01","Mississippi","No",55
"27376",280292,3,"No","02","Mississippi","No",55
"27377",280293,1,"No","02","Mississippi","No",55
"27378",280293,2,"No","01","Mississippi","No",55
"27379",280294,1,"No","01","Mississippi","No",35
"27380",280295,1,"No","04","Mississippi","No",65
"27381",280295,2,"No","01","Mississippi","No",65
"27382",280296,1,"No","02","Mississippi","No",55
"27383",280296,2,"No","01","Mississippi","No",55
"27384",280297,1,"No","03","Mississippi","No",55
"27385",280297,2,"No","01","Indiana","No",55
"27386",280298,1,"No","01","Mississippi","No",55
"27387",280298,2,"No","01","Mississippi","No",55
"27388",280299,1,"No","01","Mississippi","No",50
"27389",280299,2,"No","01","Mississippi","No",70
"27390",280300,1,"No","03","Louisiana","No",70
"27391",280301,1,"No","01","Mississippi","No",45
"27392",280301,2,"No","02","Mississippi","No",45
"27393",280302,1,"No","02","Mississippi","No",55
"27394",280303,1,"No","01","Mississippi","No",65
"27395",280303,2,"No","05","Mississippi","No",65
"27396",280304,1,"No","01","Mississippi","No",15
"27397",280305,1,"No","01","Mississippi","No",30
"27398",280305,2,"No","04","Mississippi","No",30
"27399",280306,1,"No","01","Mississippi","No",55
"27400",280306,2,"No","02","Mississippi","No",55
"27401",280307,1,"No","04","Mississippi","No",45
"27402",280308,1,"No","02","Louisiana","No",55
"27403",280308,2,"No","01","Mississippi","No",55
"27404",280309,1,"No","01","Louisiana","No",55
"27405",280309,2,"No","01","Mississippi","No",55
"27406",280309,3,"No","02","Mississippi","No",55
"27407",280310,1,"Yes","Unknown","Mississippi","No",65
"27408",280310,2,"No","01","Mississippi","No",65
"27409",280311,1,"No","01","Mississippi","No",55
"27410",280312,1,"No","02","Mississippi","No",35
"27411",280312,2,"No","01","Alabama","Reported as Unknown",35
"27412",280313,1,"No","01","Mississippi","Yes, Specifics Unknown",70
"27413",280313,2,"No","01","Mississippi","No",70
"27414",280314,1,"No","01","Mississippi","Yes, Exceeded Speed Limit",35
"27415",280314,2,"No","01","Mississippi","No",35
"27416",280315,1,"No","01","Mississippi","No",55
"27417",280315,2,"No","01","Mississippi","No",55
"27418",280316,1,"No","02","Mississippi","No",55
"27419",280316,2,"No","01","Mississippi","No",55
"27420",280317,1,"No","01","Mississippi","No",55
"27421",280318,1,"No","06","Mississippi","No",55
"27422",280318,2,"No","01","Mississippi","No",55
"27423",280319,1,"No","01","Mississippi","No",45
"27424",280319,2,"No","01","Mississippi","Yes, Exceeded Speed Limit",45
"27425",280320,1,"No","01","Mississippi","Yes, Too Fast for Conditions",30
"27426",280321,1,"No","02","Mississippi","No",55
"27427",280322,1,"No","01","Mississippi","No",65
"27428",280322,2,"No","01","Mississippi","No",65
"27429",280323,1,"No","01","Mississippi","No",65
"27430",280323,2,"No","02","Mississippi","No",65
"27431",280324,1,"No","01","Mississippi","No",55
"27432",280325,1,"No","01","Mississippi","No",55
"27433",280326,1,"No","01","Mississippi","No",55
"27434",280327,1,"No","01","Mississippi","No",98
"27435",280328,1,"No","01","Mississippi","No",55
"27436",280329,1,"No","01","Mississippi","No",55
"27437",280329,2,"No","01","Mississippi","No",55
"27438",280329,3,"No","01","Mississippi","No",55
"27439",280329,4,"No","01","Mississippi","No",55
"27440",280329,5,"No","01","Mississippi","No",55
"27441",280329,6,"No","01","Mississippi","No",55
"27442",280330,1,"No","02","Florida","No",70
"27443",280330,2,"No","01","Mississippi","No",70
"27444",280331,1,"No","01","Mississippi","No",55
"27445",280332,1,"No","04","Mississippi","No",55
"27446",280332,2,"No","01","Mississippi","No",55
"27447",280333,1,"No","01","Mississippi","No",98
"27448",280334,1,"No","01","Mississippi","No",55
"27449",280335,1,"No","01","Mississippi","No",55
"27450",280337,1,"No","01","Mississippi","No",35
"27451",280338,1,"No","01","Mississippi","No",45
"27452",280339,1,"No","01","Mississippi","No",50
"27453",280339,2,"No","02","Mississippi","Reported as Unknown",50
"27454",280340,1,"No","02","Mississippi","No",35
"27455",280340,2,"No","01","Mississippi","Reported as Unknown",35
"27456",280341,1,"No","03","Tennessee","No",65
"27457",280342,1,"No","03","Mississippi","No",55
"27458",280342,2,"No","01","Mississippi","No",55
"27459",280342,3,"No","01","Mississippi","No",55
"27460",280343,1,"No","01","Louisiana","No",45
"27461",280344,1,"No","02","Mississippi","Reported as Unknown",55
"27462",280344,2,"No","03","Mississippi","No",55
"27463",280345,1,"No","01","Mississippi","No",70
"27464",280346,1,"No","01","Mississippi","No",55
"27465",280347,1,"No","01","Not Reported","Reported as Unknown",98
"27466",280347,2,"No","01","Mississippi","No",98
"27467",280348,1,"No","01","Mississippi","No",55
"27468",280348,2,"No","01","Mississippi","No",55
"27469",280349,1,"No","01","Mississippi","No",55
"27470",280349,2,"No","01","Mississippi","No",55
"27471",280350,1,"No","02","Mississippi","No",35
"27472",280351,1,"No","02","Mississippi","No",65
"27473",280352,1,"No","01","Mississippi","No",45
"27474",280352,2,"No","01","Mississippi","No",45
"27475",280353,1,"No","01","Georgia","No",70
"27476",280354,1,"No","01","Mississippi","No",55
"27477",280355,1,"No","01","Mississippi","No",98
"27478",280356,1,"No","01","Mississippi","No",60
"27479",280357,1,"No","04","Georgia","No",55
"27480",280358,1,"No","01","Louisiana","No",70
"27481",280358,2,"No","01","Texas","No",70
"27482",280358,3,"No","01","Georgia","No",70
"27483",280358,4,"No","02","North Carolina","No",70
"27484",280359,1,"No","01","Mississippi","No",55
"27485",280360,1,"No","02","Mississippi","No",55
"27486",280361,1,"No","01","Mississippi","No",45
"27487",280362,1,"No","01","Mississippi","No",45
"27488",280362,2,"No","02","Mississippi","No",45
"27489",280363,1,"Yes","Unknown","Reported as Unknown","Reported as Unknown",55
"27490",280363,2,"No","01","Mississippi","No",55
"27491",280363,3,"No","01","Mississippi","No",55
"27492",280364,1,"No","01","Mississippi","No",70
"27493",280364,2,"No","01","Mississippi","No",70
"27494",280365,1,"No","01","Mississippi","No",65
"27495",280365,2,"No","01","Mississippi","No",65
"27496",280366,1,"No","01","Mississippi","No",55
"27497",280366,2,"No","03","Canada","Reported as Unknown",55
"27498",280367,1,"No","01","Mississippi","No",98
"27499",280367,2,"No","01","Mississippi","No",98
"27500",280368,1,"No","01","Mississippi","Yes, Exceeded Speed Limit",30
"27501",280368,2,"No","01","Mississippi","No",30
"27502",280369,1,"No","01","Mississippi","Reported as Unknown",65
"27503",280370,1,"No","01","Mississippi","Yes, Too Fast for Conditions",45
"27504",280372,1,"No","01","Mississippi","No",55
"27505",280372,2,"No","01","Mississippi","Reported as Unknown",55
"27506",280373,1,"No","01","Mississippi","No",70
"27507",280373,2,"No","01","Mississippi","No",70
"27508",280374,1,"No","02","Mississippi","No",65
"27509",280375,1,"No","01","Mississippi","No",55
"27510",280376,1,"No","01","Mississippi","Reported as Unknown",55
"27511",280376,2,"No","02","Mississippi","No",55
"27512",280377,1,"No","01","Mississippi","No",70
"27513",280378,1,"No","01","Mississippi","No",70
"27514",280379,1,"Yes","Unknown","Reported as Unknown","Reported as Unknown",55
"27515",280379,2,"No","01","Mississippi","No",55
"27516",280380,1,"No","01","Mississippi","No",45
"27517",280381,1,"No","01","Mississippi","No",55
"27518",280382,1,"No","01","Mississippi","No",55
"27519",280382,2,"No","02","Mississippi","Reported as Unknown",55
"27520",280383,1,"No","05","Mississippi","No",70
"27521",280384,1,"No","01","Mississippi","No",70
"27522",280384,2,"No","01","Alabama","No",70
"27523",280385,1,"No","02","Mississippi","No",65
"27524",280385,2,"No","01","Mississippi","No",65
"27525",280386,1,"No","01","Mississippi","No",55
"27526",280387,1,"No","01","Reported as Unknown","Reported as Unknown",98
"27527",280388,1,"No","01","Mississippi","No",30
"27528",280388,2,"No","02","Mississippi","No",30
"27529",280389,1,"No","01","Mississippi","No",45
"27530",280390,1,"No","01","Mississippi","Reported as Unknown",30
"27531",280390,2,"No","01","Mississippi","No",45
"27532",280391,1,"No","01","Mississippi","Reported as Unknown",60
"27533",280391,2,"No","01","Mississippi","No",60
"27534",280392,1,"No","04","Georgia","No",45
"27535",280393,1,"No","02","Mississippi","No",45
"27536",280394,1,"No","01","California","No",45
"27537",280395,1,"No","01","Mississippi","No",55
"27538",280395,2,"No","01","Mississippi","No",55
"27539",280396,1,"No","02","Texas","No",65
"27540",280397,1,"No","02","Mississippi","Yes, Too Fast for Conditions",55
"27541",280398,1,"No","03","Michigan","No",70
"27542",280399,1,"No","01","Louisiana","No",70
"27543",280400,1,"No","01","Mississippi","No",70
"27544",280400,2,"No","01","Mississippi","No",70
"27545",280401,1,"No","01","Mississippi","No",55
"27546",280401,2,"No","02","Mississippi","No",55
"27547",280402,1,"No","01","Mississippi","No",55
"27548",280403,1,"No","01","Mississippi","No",35
"27549",280404,1,"No","02","Mississippi","No",65
"27550",280405,1,"No","01","Mississippi","No",35
"27551",280406,1,"No","03","Alabama","No",45
"27552",280407,1,"No","02","Georgia","No",55
"27553",280408,1,"No","01","Mississippi","No",65
"27554",280409,1,"No","01","Mississippi","No",55
"27555",280410,1,"Yes","Unknown","Reported as Unknown","Reported as Unknown",98
"27556",280411,1,"No","01","Tennessee","No",45
"27557",280412,1,"No","02","Alabama","No",70
"27558",280413,1,"No","01","Mississippi","No",45
"27559",280413,2,"No","01","Mississippi","Yes, Exceeded Speed Limit",45
"27560",280414,1,"No","04","Mississippi","No",45
"27561",280415,1,"No","01","Mississippi","No",30
"27562",280416,1,"No","01","Mississippi","No",45
"27563",280417,1,"No","02","Mississippi","Yes, Exceeded Speed Limit",45
"27564",280418,1,"No","01","Mississippi","No",45
"27565",280419,1,"No","01","Mississippi","No",55
"27566",280420,1,"No","01","Mississippi","No",65
"27567",280420,2,"No","01","Mississippi","No",65
"27568",280421,1,"No","01","Mississippi","No",55
"27569",280422,1,"No","01","Mississippi","Yes, Too Fast for Conditions",55
"27570",280423,1,"No","01","Mississippi","No",55
"27571",280423,2,"No","01","Mississippi","No",55
"27572",280424,1,"No","01","Mississippi","No",55
"27573",280424,2,"No","01","Mississippi","No",55
"27574",280425,1,"No","01","Mississippi","No",98
"27575",280426,1,"No","01","Alabama","No",70
"27576",280426,2,"No","01","Mississippi","No",70
"27577",280426,3,"No","01","Louisiana","No",70
"27578",280427,1,"No","01","Mississippi","No",50
"27579",280427,2,"No","04","Mississippi","No",50
"27580",280428,1,"No","01","Mississippi","No",65
"27581",280429,1,"No","01","Mississippi","No",45
"27582",280429,2,"No","01","Tennessee","No",45
"27583",280429,3,"No","01","Mississippi","No",45
"27584",280429,4,"No","01","Tennessee","No",45
"27585",280429,5,"No","01","Mississippi","No",45
"27586",280430,1,"No","03","Mississippi","No",70
"27587",280431,1,"No","01","Louisiana","No",70
"27588",280431,2,"No","01","Louisiana","No",70
"27589",280432,1,"No","01","Mississippi","No",60
"27590",280432,2,"No","02","Mississippi","No",60
"27591",280433,1,"No","01","Mississippi","No",55
"27592",280434,1,"No","01","Texas","No",45
"27593",280435,1,"No","01","Mississippi","No",55
"27594",280436,1,"No","01","Mississippi","No",55
"27595",280436,2,"No","01","Mississippi","No",55
"27596",280437,1,"No","01","Mississippi","No",55
"27597",280437,2,"No","01","Mississippi","No",55
"27598",280439,1,"No","02","Mississippi","No",55
"27599",280439,2,"No","01","No Driver Present/Unknown if Driver Present","No Driver Present/Unknown if Driver Present",55
"27600",280440,1,"No","06","Georgia","Yes, Exceeded Speed Limit",70
"27601",280441,1,"No","02","Mississippi","No",55
"27602",280442,1,"No","03","Louisiana","No",70
"27603",280442,2,"No","01","Mississippi","No",70
"27604",280442,3,"No","01","Georgia","No",70
"27605",280443,1,"No","02","Florida","No",55
"27606",280444,1,"No","01","Mississippi","No",45
"27607",280445,1,"No","01","Mississippi","No",45
"27608",280446,1,"No","01","Texas","Reported as Unknown",55
"27609",280446,2,"No","02","Tennessee","Reported as Unknown",55
"27610",280446,3,"No","01","Mississippi","No",55
"27611",280446,4,"No","02","Tennessee","No",55
"27612",280447,1,"No","01","Mississippi","No",45
"27613",280447,2,"No","01","Mississippi","No",45
"27614",280448,1,"No","01","Tennessee","No",70
"27615",280449,1,"No","01","Mississippi","No",65
"27616",280449,2,"No","02","Mississippi","No",65
"27617",280450,1,"No","01","Mississippi","No",55
"27618",280451,1,"No","01","Mississippi","No",45
"27619",280451,2,"No","03","Mississippi","No",0
"27620",280452,1,"No","01","Mississippi","No",55
"27621",280452,2,"No","01","Mississippi","No",55
"27622",280453,1,"No","None","No Driver Present/Unknown if Driver Present","No Driver Present/Unknown if Driver Present",45
"27623",280453,2,"No","01","Mississippi","No",45
"27624",280454,1,"No","01","Mississippi","No",50
"27625",280455,1,"No","01","Mississippi","No",65
"27626",280455,2,"Yes","01","Louisiana","No",65
"27627",280456,1,"No","02","South Carolina","No",70
"27628",280457,1,"No","03","Mississippi","No",55
"27629",280458,1,"No","01","Mississippi","No",65
"27630",280459,1,"No","01","Tennessee","Yes, Too Fast for Conditions",45
"27631",280459,2,"No","01","Tennessee","No",45
"27632",280459,3,"No","01","Mississippi","No",45
"27633",280459,4,"No","02","Mississippi","No",45
"27634",280460,1,"Yes","01","Reported as Unknown","Reported as Unknown",60
"27635",280461,1,"No","01","Mississippi","Reported as Unknown",45
"27636",280462,1,"No","01","Mississippi","No",65
"27637",280463,1,"No","01","Mississippi","No",60
"27638",280464,1,"No","01","Mississippi","No",70
"27639",280465,1,"No","04","Mississippi","No",30
"27640",280466,1,"No","01","New York","No",55
"27641",280466,2,"No","01","Mississippi","No",55
"27642",280466,3,"No","03","Mississippi","No",55
"27643",280467,1,"No","01","Mississippi","No",45
"27644",280467,2,"No","01","Alabama","No",45
"27645",280468,1,"No","01","Mississippi","No",70
"27646",280469,1,"No","01","Mississippi","Yes, Too Fast for Conditions",45
"27647",280470,1,"No","01","Mississippi","No",45
"27648",280470,2,"No","02","Mississippi","No",45
"27649",280470,3,"No","01","Mississippi","No",45
"27650",280471,1,"No","01","Mississippi","No",40
"27651",280472,1,"No","01","Mississippi","No",65
"27652",280473,1,"No","01","Mississippi","No",70
"27653",280473,2,"No","04","Mississippi","Reported as Unknown",70
"27654",280474,1,"No","02","Mississippi","No",65
"27655",280475,1,"No","01","Georgia","No",65
"27656",280475,2,"Yes","Unknown","Not Reported","Reported as Unknown",65
"27657",280476,1,"No","01","Mississippi","No",55
"27658",280477,1,"No","01","Mississippi","No",98
"27659",280477,2,"No","01","Mississippi","No",98
"27660",280478,1,"No","02","Mississippi","Yes, Exceeded Speed Limit",55
"27661",280479,1,"No","02","Mississippi","No",35
"27662",280480,1,"No","01","Mississippi","No",20
"27663",280481,1,"No","01","Mississippi","No",45
"27664",280481,2,"No","01","Mississippi","No",45
"27665",280482,1,"No","01","Mississippi","No",45
"27666",280483,1,"No","01","Georgia","No",70
"27667",280484,1,"No","02","Mississippi","No",50
"27668",280485,1,"No","03","Mississippi","No",65
"27669",280486,1,"No","03","Mississippi","No",55
"27670",280487,1,"No","01","Mississippi","No",55
"27671",280488,1,"No","02","Mississippi","Yes, Too Fast for Conditions",55
"27672",280489,1,"No","01","Mississippi","No",30
"27673",280489,2,"No","03","Mississippi","No",30
"27674",280490,1,"No","01","Mississippi","No",35
"27675",280491,1,"No","03","Mississippi","No",70
"27676",280491,2,"No","01","Mississippi","No",70
"27677",280492,1,"No","04","Mississippi","Yes, Exceeded Speed Limit",35
"27678",280492,2,"No","01","Mississippi","No",35
"27679",280493,1,"No","01","Mississippi","No",65
"27680",280494,1,"No","01","Mississippi","No",55
"27681",280495,1,"No","03","Mississippi","No",65
"27682",280496,1,"Yes","Unknown","Reported as Unknown","Reported as Unknown",98
"27683",280496,2,"Yes","Unknown","Reported as Unknown","Reported as Unknown",98
"27684",280497,1,"No","01","Mississippi","Yes, Exceeded Speed Limit",25
"27685",280498,1,"No","01","Mississippi","No",70
"27686",280499,1,"No","01","Mississippi","No",35
"27687",280500,1,"No","01","Mississippi","Yes, Too Fast for Conditions",35
"27688",280501,1,"No","04","Mississippi","No",45
"27689",280502,1,"No","01","Mississippi","No",30
"27690",280503,1,"No","01","Tennessee","No",70
"27691",280504,1,"No","01","Mississippi","No",55
"27692",280506,1,"Yes","Unknown","Not Reported","Reported as Unknown",98
"27693",280507,1,"No","02","Mississippi","No",70
"27694",280508,1,"No","01","Arkansas","No",30
"27695",280509,1,"No","01","Mississippi","No",65
"27696",280509,2,"No","01","Canada","No",65
"27697",280510,1,"No","01","Mississippi","No",55
"27698",280510,2,"No","01","Mississippi","No",55
"27699",280511,1,"No","04","Texas","No",35
"27700",280511,2,"No","01","Mississippi","No",35
"27701",280512,1,"No","01","Mississippi","Yes, Too Fast for Conditions",70
"27702",280513,1,"No","01","Mississippi","No",70
"27703",280514,1,"No","01","Mississippi","No",70
"27704",280514,2,"No","01","California","No",70
"27705",280514,3,"No","01","Louisiana","No",70
"27706",280514,4,"No","01","Texas","No",70
"27707",280514,5,"No","03","Mississippi","No",70
"27708",280514,6,"No","02","Mississippi","No",70
"27709",280515,1,"No","01","Mississippi","No",50
"27710",280516,1,"No","01","Mississippi","No",55
"27711",280517,1,"No","01","Tennessee","No",70
"27712",280517,2,"No","02","Mississippi","No",70
"27713",280518,1,"No","01","Mississippi","No",65
"27714",280518,2,"Yes","Unknown","Not Reported","Reported as Unknown",98
"27715",280519,1,"No","01","Mississippi","No",65
"27716",280520,1,"No","01","Mississippi","No",55
"27717",280520,2,"No","01","Mississippi","No",55
"27718",280521,1,"No","01","Mississippi","No",40
"27719",280522,1,"No","46","Alabama","Yes, Too Fast for Conditions",70
"27720",280523,1,"No","01","Mississippi","No",55
"27721",280524,1,"No","01","Mississippi","No",45
"27722",280525,1,"No","01","Louisiana","No",55
"27723",280525,2,"No","01","Mississippi","No",55
"27724",280526,1,"No","01","Mississippi","No",55
"27725",280526,2,"No","01","Mississippi","No",55
"27726",280527,1,"No","01","Mississippi","Yes, Too Fast for Conditions",55
"27727",280527,2,"No","01","Mississippi","No",55
"27728",280528,1,"No","01","Mississippi","No",45
