"","ST_CASE","VEH_NO","HIT_RUNNAME","NUMOCCSNAME","L_STATENAME","SPEEDRELNAME","VSPD_LIM"
"24444",250142,2,"No","02","Massachusetts","No",35
"24445",250143,1,"No","01","Massachusetts","No",45
"24446",250143,2,"No","01","Massachusetts","No",45
"24447",250144,1,"No","01","New Hampshire","No",30
"24448",250145,1,"No","01","North Carolina","No",25
"24449",250146,1,"No","02","Massachusetts","No",98
"24450",250147,1,"No","01","Massachusetts","No",40
"24451",250147,2,"No","01","Massachusetts","No",40
"24452",250148,1,"No","01","Massachusetts","No",35
"24453",250148,2,"No","01","Massachusetts","No",35
"24454",250149,1,"No","01","Massachusetts","No",50
"24455",250149,2,"No","01","Massachusetts","No",50
"24456",250150,1,"No","01","Texas","Reported as Unknown",55
"24457",250151,1,"No","01","Massachusetts","No",40
"24458",250151,2,"No","01","Massachusetts","Yes, Exceeded Speed Limit",40
"24459",250153,1,"No","01","Massachusetts","No",40
"24460",250153,2,"No","01","Massachusetts","No",40
"24461",250154,1,"Yes","01","Massachusetts","No",35
"24462",250155,1,"No","01","Massachusetts","No",30
"24463",250155,2,"No","02","Massachusetts","No",30
"24464",250156,1,"No","01","Massachusetts","No",30
"24465",250157,1,"No","01","Massachusetts","No",30
"24466",250158,1,"No","03","Massachusetts","Yes, Exceeded Speed Limit",40
"24467",250159,1,"No","02","Rhode Island","No",40
"24468",250160,1,"No","01","Massachusetts","No",30
"24469",250161,1,"No","02","Massachusetts","Yes, Exceeded Speed Limit",40
"24470",250162,1,"No","01","Massachusetts","Yes, Specifics Unknown",30
"24471",250162,2,"Yes","01","Massachusetts","No",30
"24472",250163,1,"No","01","Massachusetts","No",25
"24473",250164,1,"No","01","Massachusetts","Yes, Exceeded Speed Limit",30
"24474",250164,2,"No","05","Massachusetts","No",30
"24475",250165,1,"No","02","Florida","No",40
"24476",250165,2,"No","02","Massachusetts","No",40
"24477",250166,1,"No","01","Massachusetts","No",30
"24478",250167,1,"No","01","Florida","No",40
"24479",250167,2,"No","01","Massachusetts","No",40
"24480",250168,1,"No","02","Massachusetts","No",30
"24481",250169,1,"No","01","Massachusetts","Yes, Exceeded Speed Limit",45
"24482",250169,2,"No","01","Massachusetts","No",45
"24483",250169,3,"No","02","Massachusetts","No",45
"24484",250170,1,"No","01","Massachusetts","No",30
"24485",250170,3,"No","01","Massachusetts","No",30
"24486",250171,1,"No","01","Massachusetts","No",65
"24487",250172,1,"No","01","Massachusetts","No",40
"24488",250173,1,"No","01","Massachusetts","No",25
"24489",250174,1,"No","01","Massachusetts","Yes, Too Fast for Conditions",30
"24490",250175,1,"No","02","Massachusetts","No",40
"24491",250175,2,"No","01","New York","No",40
"24492",250176,1,"No","01","Massachusetts","No",65
"24493",250176,2,"No","02","Massachusetts","No",65
"24494",250177,1,"No","01","Massachusetts","No",40
"24495",250177,2,"No","01","New Hampshire","No",40
"24496",250178,1,"No","01","Massachusetts","No",55
"24497",250178,2,"No","02","Massachusetts","No",55
"24498",250178,3,"No","02","Massachusetts","No",55
"24499",250179,1,"No","01","Massachusetts","No",45
"24500",250180,1,"Yes","01","Massachusetts","Yes, Too Fast for Conditions",30
"24501",250180,2,"No","02","Massachusetts","No",30
"24502",250181,1,"Yes","01","Massachusetts","No",40
"24503",250182,1,"No","02","Massachusetts","Yes, Specifics Unknown",30
"24504",250183,1,"Yes","01","Massachusetts","No",25
"24505",250184,1,"No","01","Massachusetts","No",45
"24506",250185,1,"No","01","Massachusetts","Yes, Exceeded Speed Limit",35
"24507",250186,1,"No","01","Massachusetts","No",30
"24508",250187,1,"No","01","Massachusetts","No",30
"24509",250188,1,"No","01","Massachusetts","No",65
"24510",250188,2,"No","03","Connecticut","No",65
"24511",250188,3,"No","None","No Driver Present/Unknown if Driver Present","No Driver Present/Unknown if Driver Present",65
"24512",250189,1,"No","02","Massachusetts","No",30
"24513",250190,1,"No","01","New York","No",40
"24514",250190,2,"No","05","Pennsylvania","No",40
"24515",250191,1,"No","03","Massachusetts","No",40
"24516",250191,2,"No","01","Massachusetts","No",40
"24517",250192,1,"No","01","Reported as Unknown","Yes, Specifics Unknown",40
"24518",250192,2,"No","02","Reported as Unknown","Yes, Specifics Unknown",40
"24519",250193,1,"No","01","Massachusetts","No",30
"24520",250193,2,"No","01","Massachusetts","No",30
"24521",250194,1,"No","01","Connecticut","No",35
"24522",250194,2,"No","01","Connecticut","Yes, Exceeded Speed Limit",35
"24523",250195,1,"No","01","Massachusetts","No",30
"24524",250196,1,"No","03","Massachusetts","No",50
"24525",250197,1,"No","01","Massachusetts","No",25
"24526",250198,1,"No","01","Massachusetts","Yes, Exceeded Speed Limit",55
"24527",250198,2,"No","01","Massachusetts","No",55
"24528",250200,1,"No","01","Utah","No",35
"24529",250201,1,"No","01","Massachusetts","No",20
"24530",250202,1,"No","01","Massachusetts","No",50
"24531",250202,2,"No","01","Massachusetts","No",50
"24532",250202,3,"No","01","Massachusetts","Yes, Exceeded Speed Limit",50
"24533",250203,1,"No","01","Massachusetts","Yes, Exceeded Speed Limit",55
"24534",250203,2,"Yes","01","Massachusetts","No",55
"24535",250203,3,"No","01","Massachusetts","No",55
"24536",250203,4,"No","01","Massachusetts","No",55
"24537",250204,1,"No","01","Massachusetts","No",50
"24538",250204,2,"No","01","Massachusetts","No",50
"24539",250204,3,"No","02","Vermont","Reported as Unknown",50
"24540",250205,1,"No","01","Massachusetts","No",30
"24541",250205,2,"No","01","Massachusetts","No",30
"24542",250205,3,"No","01","Massachusetts","Yes, Specifics Unknown",30
"24543",250205,4,"No","01","Massachusetts","No",30
"24544",250206,1,"No","01","Connecticut","No",30
"24545",250206,2,"No","01","Massachusetts","No",30
"24546",250207,1,"No","01","Massachusetts","No",25
"24547",250208,1,"No","01","Massachusetts","No",40
"24548",250208,2,"No","01","Massachusetts","Yes, Specifics Unknown",40
"24549",250210,1,"No","01","Massachusetts","No",30
"24550",250211,1,"No","02","Massachusetts","No",65
"24551",250212,1,"No","01","Massachusetts","No",30
"24552",250213,1,"No","01","Massachusetts","Yes, Specifics Unknown",30
"24553",250214,1,"No","01","Massachusetts","No",55
"24554",250215,1,"No","01","Massachusetts","No",40
"24555",250216,1,"No","01","Massachusetts","No",35
"24556",250216,2,"No","01","Massachusetts","No",35
"24557",250217,1,"No","02","Massachusetts","No",35
"24558",250218,1,"No","04","Massachusetts","No",40
"24559",250219,1,"No","01","Massachusetts","No",25
"24560",250220,1,"No","01","Massachusetts","No",30
"24561",250220,2,"No","01","Massachusetts","No",30
"24562",250221,1,"No","01","Massachusetts","No",30
"24563",250222,1,"No","01","Massachusetts","No",65
"24564",250223,1,"Yes","01","Reported as Unknown","Reported as Unknown",65
"24565",250224,1,"No","01","Massachusetts","No",45
"24566",250224,2,"No","01","Wisconsin","No",45
"24567",250225,1,"No","02","Massachusetts","No",65
"24568",250227,1,"No","01","Massachusetts","No",65
"24569",250228,1,"No","01","Massachusetts","No",25
"24570",250229,1,"No","01","Massachusetts","No",30
"24571",250229,2,"No","02","Massachusetts","No",30
"24572",250230,1,"No","12","Massachusetts","No",30
"24573",250230,2,"No","01","Massachusetts","No",30
"24574",250231,1,"No","01","Massachusetts","No",65
"24575",250232,1,"No","04","Massachusetts","No",40
"24576",250232,2,"No","01","Massachusetts","No",40
"24577",250233,1,"No","01","Massachusetts","No",30
"24578",250234,1,"No","02","Massachusetts","No",30
"24579",250235,1,"No","01","Massachusetts","No",35
"24580",250236,1,"No","01","Massachusetts","No",30
"24581",250237,1,"No","01","Massachusetts","No",35
"24582",250238,1,"No","01","Massachusetts","No",65
"24583",250239,1,"No","01","Massachusetts","No",30
"24584",250240,1,"No","02","Massachusetts","No",35
"24585",250241,1,"Yes","01","No Driver Present/Unknown if Driver Present","No Driver Present/Unknown if Driver Present",98
"24586",250243,1,"No","01","Rhode Island","No",65
"24587",250243,2,"No","11","Washington","No",65
"24588",250244,1,"Yes","01","Rhode Island","No",40
"24589",250245,1,"Yes","01","Massachusetts","No",99
"24590",250246,1,"No","01","Massachusetts","No",25
"24591",250247,1,"No","01","Connecticut","No",25
"24592",250247,2,"No","01","Massachusetts","Yes, Specifics Unknown",25
"24593",250249,1,"No","01","Massachusetts","Yes, Specifics Unknown",65
"24594",250250,1,"No","01","Massachusetts","No",25
"24595",250251,1,"No","02","Massachusetts","No",65
"24596",250252,1,"No","01","Massachusetts","No",40
"24597",250253,1,"No","01","Massachusetts","No",40
"24598",250254,1,"No","01","New Hampshire","No",55
"24599",250255,1,"No","03","Massachusetts","No",30
"24600",250256,1,"No","01","New Hampshire","No",30
"24601",250256,2,"No","01","Massachusetts","No",30
"24602",250257,1,"No","01","Massachusetts","Yes, Exceeded Speed Limit",30
"24603",250258,1,"No","01","Massachusetts","No",55
"24604",250259,1,"No","01","Massachusetts","No",25
"24605",250259,2,"No","01","Massachusetts","No",25
"24606",250260,1,"No","02","Massachusetts","No",25
"24607",250261,1,"No","01","Massachusetts","No",65
"24608",250261,2,"No","01","No Driver Present/Unknown if Driver Present","No Driver Present/Unknown if Driver Present",65
"24609",250262,1,"No","02","Massachusetts","No",65
"24610",250263,1,"No","01","Massachusetts","No",65
"24611",250263,2,"No","01","Massachusetts","No",65
"24612",250264,1,"No","03","Mexico","No",35
"24613",250265,1,"No","01","Massachusetts","No",30
"24614",250266,1,"No","02","Massachusetts","No",35
"24615",250266,2,"No","01","Kentucky","Yes, Specifics Unknown",35
"24616",250267,1,"No","01","Massachusetts","Yes, Specifics Unknown",55
"24617",250268,1,"No","03","Massachusetts","No",65
"24618",250269,1,"No","01","Massachusetts","No",65
"24619",250270,1,"No","01","Massachusetts","No",30
"24620",250271,1,"No","01","Massachusetts","No",35
"24621",250271,2,"No","01","Massachusetts","No",35
"24622",250272,1,"No","01","Massachusetts","No",65
"24623",250273,1,"No","02","Massachusetts","No",30
"24624",250274,1,"No","02","Massachusetts","No",40
"24625",250274,2,"No","02","Massachusetts","No",40
"24626",250275,1,"No","01","Massachusetts","Yes, Exceeded Speed Limit",30
"24627",250276,1,"No","01","Massachusetts","Yes, Specifics Unknown",50
"24628",250277,1,"No","01","Massachusetts","No",35
"24629",250278,1,"No","01","Massachusetts","No",65
"24630",250279,1,"No","01","Massachusetts","No",30
"24631",250280,1,"No","02","Massachusetts","No",30
"24632",250280,2,"No","01","Massachusetts","Yes, Too Fast for Conditions",30
"24633",250281,1,"No","01","Rhode Island","No",45
"24634",250281,2,"No","01","Massachusetts","No",45
"24635",250282,1,"No","01","Massachusetts","No",30
"24636",250283,1,"No","01","Massachusetts","No",55
"24637",250283,2,"No","01","New Hampshire","No",55
"24638",250284,1,"No","01","Maine","No",30
"24639",250285,1,"No","01","Massachusetts","No",25
"24640",250286,1,"No","01","Massachusetts","No",35
"24641",250287,1,"Yes","02","Massachusetts","Yes, Exceeded Speed Limit",35
"24642",250288,1,"No","01","Massachusetts","Yes, Exceeded Speed Limit",35
"24643",250289,1,"No","02","Massachusetts","No",35
"24644",250291,1,"No","01","Massachusetts","No",30
"24645",250291,2,"No","01","Connecticut","No",30
"24646",250292,1,"No","01","Massachusetts","Yes, Specifics Unknown",30
"24647",250293,1,"No","01","Massachusetts","No",30
"24648",250294,1,"No","02","Massachusetts","Yes, Racing",65
"24649",250295,1,"No","01","Massachusetts","Yes, Exceeded Speed Limit",25
"24650",250296,1,"No","01","Massachusetts","No",35
"24651",250297,1,"No","01","New Jersey","Yes, Exceeded Speed Limit",65
"24652",250297,2,"No","01","New York","No",65
"24653",250298,1,"No","01","Massachusetts","No",40
"24654",250298,2,"No","01","Massachusetts","No",40
"24655",250299,1,"No","02","Massachusetts","No",35
"24656",250300,1,"No","01","Massachusetts","Yes, Too Fast for Conditions",40
"24657",250301,1,"No","02","Massachusetts","Yes, Exceeded Speed Limit",30
"24658",250302,1,"No","01","Massachusetts","No",65
"24659",250303,1,"No","01","Massachusetts","Yes, Exceeded Speed Limit",40
"24660",250304,1,"No","02","Massachusetts","No",50
"24661",250304,2,"No","02","Massachusetts","No",50
"24662",250305,1,"No","01","Massachusetts","No",30
"24663",250306,1,"No","01","Massachusetts","Yes, Too Fast for Conditions",65
"24664",250307,1,"No","03","Massachusetts","No",35
"24665",250307,2,"No","01","Massachusetts","Yes, Exceeded Speed Limit",35
"24666",250308,1,"No","01","Massachusetts","Yes, Exceeded Speed Limit",30
"24667",250309,1,"No","01","Massachusetts","No",40
"24668",250309,2,"No","03","Massachusetts","No",40
"24669",250310,1,"No","01","Massachusetts","No",40
"24670",250310,2,"No","02","Massachusetts","No",40
"24671",250310,3,"No","01","Massachusetts","No",40
"24672",250311,1,"No","02","Massachusetts","No",45
"24673",250311,2,"No","02","Massachusetts","No",45
"24674",250311,3,"No","02","New Hampshire","No",45
"24675",250312,1,"No","01","Massachusetts","No",35
"24676",250312,2,"No","01","Massachusetts","No",35
"24677",250313,1,"No","01","Massachusetts","No",65
"24678",250314,1,"No","01","Massachusetts","No",60
"24679",250315,1,"No","01","Massachusetts","No",30
"24680",250315,2,"No","01","Massachusetts","No",30
"24681",250316,1,"No","02","Massachusetts","No",30
"24682",250317,1,"No","01","Massachusetts","No",40
"24683",250318,1,"Yes","01","Reported as Unknown","Reported as Unknown",30
"24684",250319,1,"No","01","Massachusetts","No",45
"24685",250320,1,"No","02","Massachusetts","No",50
"24686",250320,2,"No","01","Massachusetts","No",50
"24687",250321,1,"No","01","Rhode Island","No",35
"24688",250322,1,"No","01","Massachusetts","No",30
"24689",250323,1,"No","01","Rhode Island","No",30
"24690",250323,2,"No","01","Massachusetts","No",30
"24691",250325,1,"No","01","Massachusetts","Yes, Exceeded Speed Limit",30
"24692",250326,1,"No","01","Massachusetts","No",55
"24693",250327,1,"No","01","Massachusetts","No",55
"24694",250327,2,"No","01","Massachusetts","No",55
"24695",250327,3,"No","02","Massachusetts","No",55
"24696",250328,1,"No","01","Massachusetts","No",30
"24697",250329,1,"No","02","Massachusetts","No",25
"24698",250330,1,"No","01","Massachusetts","No",25
"24699",250331,1,"No","01","Massachusetts","No",40
"24700",250331,2,"No","01","Massachusetts","No",40
"24701",250332,1,"No","01","Massachusetts","No",65
"24702",250332,2,"No","01","Massachusetts","No",65
"24703",250333,1,"No","01","Massachusetts","No",30
"24704",250333,2,"Yes","01","Massachusetts","No",30
"24705",250334,1,"No","01","Massachusetts","No",50
"24706",250334,2,"No","01","Massachusetts","No",50
"24707",250334,3,"No","01","Massachusetts","No",50
"24708",250335,1,"No","01","Maine","No",25
"24709",250336,1,"No","01","Massachusetts","Yes, Racing",45
"24710",250336,2,"No","01","Massachusetts","No",45
"24711",250337,1,"No","01","New Hampshire","Yes, Exceeded Speed Limit",20
"24712",260001,1,"No","04","Michigan","Yes, Specifics Unknown",35
"24713",260002,1,"No","01","Michigan","Yes, Too Fast for Conditions",70
"24714",260003,1,"No","01","Michigan","Reported as Unknown",55
"24715",260003,2,"No","02","Michigan","No",55
"24716",260004,1,"No","01","Michigan","Yes, Too Fast for Conditions",55
"24717",260005,1,"No","01","Michigan","Yes, Too Fast for Conditions",55
"24718",260006,1,"No","01","Michigan","No",55
"24719",260007,1,"No","01","Canada","No",65
"24720",260007,2,"No","01","Michigan","No",65
"24721",260008,1,"No","01","Michigan","No",55
"24722",260008,2,"No","01","Michigan","No",55
"24723",260009,1,"No","02","Michigan","No",65
"24724",260010,1,"No","01","Michigan","No",45
"24725",260010,2,"No","04","Michigan","No",45
"24726",260011,1,"No","01","Michigan","Yes, Specifics Unknown",70
"24727",260012,1,"No","01","Michigan","No",55
"24728",260013,1,"No","01","Michigan","Yes, Specifics Unknown",40
"24729",260013,2,"No","01","Michigan","No",98
"24730",260014,1,"No","02","Ohio","Yes, Specifics Unknown",70
"24731",260015,1,"No","01","Michigan","No",55
"24732",260016,1,"No","01","Michigan","No",70
"24733",260017,1,"No","01","Michigan","Yes, Specifics Unknown",70
"24734",260018,1,"No","01","Michigan","No",55
"24735",260018,2,"No","01","Michigan","No",55
"24736",260019,1,"No","01","Michigan","No",25
"24737",260019,2,"No","01","Michigan","No",35
"24738",260020,1,"No","01","Michigan","No",45
"24739",260021,1,"No","01","Michigan","No",75
"24740",260022,1,"No","01","Michigan","Yes, Specifics Unknown",70
"24741",260023,1,"No","02","Michigan","Yes, Specifics Unknown",55
"24742",260023,2,"No","01","Michigan","No",55
"24743",260024,1,"No","02","Michigan","No",25
"24744",260025,1,"No","06","Michigan","No",98
"24745",260025,2,"No","06","Michigan","No",98
"24746",260026,1,"No","01","Michigan","Yes, Specifics Unknown",45
"24747",260027,1,"No","01","Michigan","No",55
"24748",260028,1,"No","01","Michigan","No",98
"24749",260028,2,"No","01","Michigan","No",98
"24750",260029,1,"No","01","Michigan","No",55
"24751",260029,2,"No","01","Michigan","No",55
"24752",260029,3,"No","01","Michigan","No",55
"24753",260029,4,"No","03","Michigan","No",55
"24754",260030,1,"No","01","Michigan","No",35
"24755",260031,1,"No","01","Michigan","Yes, Specifics Unknown",35
"24756",260032,1,"No","01","Michigan","No",45
"24757",260032,2,"No","01","Michigan","No",45
"24758",260032,3,"No","01","Michigan","No",45
"24759",260033,1,"No","01","Michigan","No",55
"24760",260034,1,"No","01","Michigan","No",50
"24761",260034,2,"No","01","Michigan","No",0
"24762",260034,3,"No","01","Michigan","No",50
"24763",260035,1,"No","02","Michigan","No",55
"24764",260035,2,"No","01","Michigan","No",55
"24765",260036,1,"No","03","Michigan","No",0
"24766",260036,2,"No","01","Michigan","No",35
"24767",260037,1,"No","03","Michigan","No",55
"24768",260037,2,"No","02","Michigan","No",55
"24769",260038,1,"No","02","Michigan","No",55
"24770",260038,2,"No","01","Michigan","No",55
"24771",260038,3,"No","01","Indiana","No",55
"24772",260039,1,"No","None","No Driver Present/Unknown if Driver Present","No Driver Present/Unknown if Driver Present",35
"24773",260039,2,"No","01","Michigan","No",35
"24774",260040,1,"No","01","Michigan","No",55
"24775",260040,2,"No","01","Michigan","No",55
"24776",260041,1,"No","01","Michigan","Yes, Specifics Unknown",55
"24777",260041,2,"No","02","Michigan","No",55
"24778",260042,1,"No","02","Michigan","No",35
"24779",260043,1,"No","01","Michigan","No",50
"24780",260044,1,"No","01","Michigan","No",25
"24781",260044,2,"No","01","Michigan","No",25
"24782",260045,1,"No","02","Michigan","No",35
"24783",260046,1,"No","01","Michigan","No",70
"24784",260046,2,"No","02","Michigan","No",70
"24785",260046,3,"No","01","Michigan","No",70
"24786",260047,1,"No","02","Michigan","Yes, Specifics Unknown",50
"24787",260047,2,"No","01","Michigan","No",50
"24788",260047,3,"No","02","Michigan","No",50
"24789",260048,1,"No","01","Indiana","No",70
"24790",260048,2,"No","01","Michigan","No",70
"24791",260049,1,"No","01","Michigan","No",55
"24792",260049,2,"No","01","Michigan","No",55
"24793",260050,1,"No","02","Michigan","Yes, Specifics Unknown",35
"24794",260051,1,"No","01","Michigan","No",45
"24795",260052,1,"No","01","Wisconsin","No",0
"24796",260052,2,"No","01","Michigan","No",98
"24797",260053,1,"No","02","Michigan","Yes, Too Fast for Conditions",55
"24798",260054,1,"No","02","Michigan","No",45
"24799",260054,2,"No","03","Michigan","No",35
"24800",260055,1,"No","01","Michigan","No",50
"24801",260056,1,"No","02","Michigan","Yes, Specifics Unknown",45
"24802",260057,1,"No","01","Michigan","No",55
"24803",260057,2,"No","02","Michigan","No",55
"24804",260058,1,"No","01","Michigan","Yes, Specifics Unknown",35
"24805",260058,2,"No","01","Michigan","No",35
"24806",260059,1,"No","01","Ohio","Yes, Specifics Unknown",55
"24807",260060,1,"No","01","Michigan","No",35
"24808",260060,2,"No","02","Michigan","No",35
"24809",260061,1,"No","01","Michigan","No",55
"24810",260062,1,"No","01","Michigan","No",40
"24811",260063,1,"No","01","Michigan","No",40
"24812",260064,1,"No","02","Michigan","No",55
"24813",260064,2,"No","01","Michigan","No",55
"24814",260065,1,"No","01","Michigan","No",50
"24815",260065,2,"No","01","Michigan","No",50
"24816",260066,1,"No","02","Michigan","No",65
"24817",260066,2,"No","04","Michigan","No",65
"24818",260067,1,"No","01","Michigan","Yes, Specifics Unknown",55
"24819",260068,1,"No","02","Michigan","Yes, Too Fast for Conditions",55
"24820",260068,2,"No","01","Michigan","No",55
"24821",260069,1,"No","01","Michigan","No",70
"24822",260069,2,"No","01","Other Foreign Country","Yes, Specifics Unknown",70
"24823",260070,1,"No","01","Michigan","No",35
"24824",260071,1,"No","02","Michigan","No",15
"24825",260071,2,"No","01","Michigan","No",45
"24826",260072,1,"No","02","Michigan","No",55
"24827",260073,1,"No","02","Michigan","No",55
"24828",260073,2,"No","02","Michigan","No",55
"24829",260073,3,"No","01","Michigan","No",55
"24830",260074,1,"No","01","Michigan","No",45
"24831",260074,2,"No","01","Michigan","No",45
"24832",260075,1,"Yes","Unknown","Reported as Unknown","Reported as Unknown",98
"24833",260075,2,"No","02","Michigan","No",30
"24834",260076,1,"No","02","Ohio","No",55
"24835",260076,2,"No","01","Michigan","No",55
"24836",260077,1,"No","01","Michigan","No",55
"24837",260077,2,"No","01","Michigan","No",55
"24838",260078,1,"No","01","Michigan","No",55
"24839",260079,1,"No","01","Michigan","No",98
"24840",260079,2,"No","01","Michigan","No",98
"24841",260080,1,"No","01","Michigan","Yes, Specifics Unknown",70
"24842",260081,1,"No","02","Michigan","No",55
"24843",260081,2,"No","01","Michigan","No",55
"24844",260082,1,"No","02","Michigan","No",45
"24845",260082,2,"No","01","Michigan","No",45
"24846",260083,1,"No","01","Michigan","Yes, Specifics Unknown",25
"24847",260083,2,"No","01","Michigan","No",25
"24848",260084,1,"Yes","Unknown","Reported as Unknown","Reported as Unknown",30
"24849",260085,1,"No","02","Michigan","Yes, Specifics Unknown",55
"24850",260086,1,"No","01","Michigan","No",50
"24851",260087,1,"No","01","Michigan","Yes, Specifics Unknown",55
"24852",260087,2,"No","01","Michigan","No",55
"24853",260088,1,"Yes","Unknown","Michigan","Yes, Specifics Unknown",55
"24854",260089,1,"No","04","Michigan","No",30
"24855",260091,1,"No","02","Michigan","No",55
"24856",260091,2,"No","04","Michigan","No",55
"24857",260091,3,"No","01","Michigan","No",55
"24858",260092,1,"No","01","Michigan","No",55
"24859",260092,2,"No","01","Michigan","No",55
"24860",260093,1,"Yes","Unknown","Reported as Unknown","Reported as Unknown",25
"24861",260094,1,"No","01","Michigan","Yes, Too Fast for Conditions",55
"24862",260095,1,"No","01","Michigan","No",45
"24863",260096,1,"No","01","Indiana","Yes, Specifics Unknown",35
"24864",260097,1,"No","02","Michigan","Yes, Too Fast for Conditions",70
"24865",260098,1,"No","01","Michigan","No",40
"24866",260098,2,"No","01","Michigan","No",40
"24867",260099,1,"No","01","Michigan","Reported as Unknown",45
"24868",260100,1,"No","01","Michigan","Yes, Specifics Unknown",55
"24869",260101,1,"No","01","Michigan","Yes, Specifics Unknown",25
"24870",260102,1,"No","01","Michigan","No",55
"24871",260103,1,"No","01","Michigan","No",70
"24872",260103,2,"No","01","Michigan","No",70
"24873",260104,1,"No","01","Michigan","No",70
"24874",260105,1,"No","01","Michigan","No",55
"24875",260105,2,"No","01","Michigan","No",55
"24876",260106,1,"No","02","Michigan","Reported as Unknown",55
"24877",260107,1,"No","01","Michigan","Yes, Specifics Unknown",55
"24878",260108,1,"No","01","Michigan","No",70
"24879",260108,2,"No","01","Other Foreign Country","No",70
"24880",260108,3,"No","01","Michigan","No",70
"24881",260108,4,"No","01","Illinois","No",70
"24882",260109,1,"No","03","Michigan","No",50
"24883",260110,1,"No","02","Michigan","Yes, Specifics Unknown",30
"24884",260110,2,"No","02","Michigan","No",30
"24885",260111,1,"No","01","Michigan","No",55
"24886",260111,2,"No","01","Michigan","No",55
"24887",260112,1,"No","03","Michigan","No",45
"24888",260113,1,"No","01","Michigan","No",25
"24889",260113,2,"No","03","Michigan","No",50
"24890",260114,1,"No","01","Michigan","No",35
"24891",260115,1,"No","01","Michigan","No",55
"24892",260115,2,"No","01","Michigan","No",0
"24893",260116,1,"No","01","Michigan","Yes, Exceeded Speed Limit",35
"24894",260117,1,"No","None","No Driver Present/Unknown if Driver Present","No Driver Present/Unknown if Driver Present",25
"24895",260118,1,"No","01","Michigan","Yes, Specifics Unknown",70
"24896",260118,2,"No","01","Michigan","No",70
"24897",260118,3,"No","01","Michigan","No",70
"24898",260119,1,"No","02","Michigan","Yes, Specifics Unknown",55
"24899",260120,1,"No","01","Michigan","Yes, Specifics Unknown",70
"24900",260120,2,"No","01","Michigan","No",70
"24901",260121,1,"No","01","Michigan","Yes, Too Fast for Conditions",55
"24902",260122,1,"No","01","Michigan","Yes, Specifics Unknown",70
"24903",260122,2,"No","20","Michigan","No",70
"24904",260122,3,"No","01","Michigan","No",70
"24905",260123,1,"No","06","Illinois","No",70
"24906",260123,2,"No","01","Ohio","No",70
"24907",260124,1,"No","03","Michigan","No",55
"24908",260125,1,"No","01","Michigan","Yes, Specifics Unknown",70
"24909",260125,2,"No","01","Michigan","No",70
"24910",260125,3,"No","01","Michigan","No",70
"24911",260125,4,"No","01","Indiana","No",70
"24912",260125,5,"No","01","Michigan","No",70
"24913",260126,1,"No","01","Michigan","No",70
"24914",260126,2,"No","03","Michigan","No",70
"24915",260127,1,"Yes","Unknown","Michigan","No",35
"24916",260127,2,"Yes","Unknown","Reported as Unknown","Reported as Unknown",35
"24917",260128,1,"No","01","Michigan","No",35
"24918",260129,1,"No","01","Michigan","No",30
"24919",260130,1,"No","03","Michigan","No",35
"24920",260131,1,"No","02","Michigan","No",70
"24921",260131,2,"No","01","Michigan","No",55
"24922",260132,1,"No","01","Michigan","No",45
"24923",260132,2,"No","01","Michigan","No",45
"24924",260133,1,"No","03","Michigan","Yes, Specifics Unknown",70
"24925",260134,1,"No","02","Michigan","No",55
"24926",260134,2,"No","05","Michigan","No",55
"24927",260135,1,"No","01","Michigan","Yes, Specifics Unknown",70
"24928",260136,1,"Yes","Unknown","Reported as Unknown","Yes, Specifics Unknown",30
"24929",260137,1,"No","01","Michigan","No",45
"24930",260137,2,"No","01","Michigan","No",98
"24931",260138,1,"No","01","Michigan","No",98
"24932",260138,2,"No","03","Michigan","No",98
"24933",260139,1,"No","01","Michigan","No",55
"24934",260139,2,"No","02","Michigan","No",55
"24935",260140,1,"No","02","Michigan","No",35
"24936",260140,2,"No","02","Michigan","No",35
"24937",260141,1,"No","01","Michigan","Yes, Specifics Unknown",35
"24938",260141,2,"No","01","Michigan","No",35
"24939",260142,1,"No","01","Michigan","No",25
"24940",260143,1,"No","02","Michigan","Yes, Specifics Unknown",30
"24941",260144,1,"No","01","Michigan","No",30
"24942",260144,2,"No","01","Michigan","No",30
"24943",260145,1,"No","01","Michigan","No",70
"24944",260145,2,"No","02","Michigan","No",70
"24945",260145,3,"No","02","Michigan","No",70
"24946",260145,4,"No","01","Michigan","No",70
"24947",260146,1,"No","03","Michigan","Yes, Too Fast for Conditions",55
"24948",260147,1,"No","01","Michigan","Yes, Specifics Unknown",35
"24949",260147,2,"No","01","Michigan","No",35
"24950",260148,1,"No","01","Michigan","Reported as Unknown",55
"24951",260149,1,"Yes","Unknown","Reported as Unknown","Reported as Unknown",45
"24952",260150,1,"No","01","Michigan","No",55
"24953",260150,2,"No","01","Michigan","No",55
"24954",260151,1,"No","02","Michigan","Yes, Specifics Unknown",55
"24955",260152,1,"No","01","Michigan","Reported as Unknown",55
"24956",260153,1,"No","01","Michigan","No",55
"24957",260154,1,"No","02","Michigan","Yes, Specifics Unknown",35
"24958",260155,1,"No","01","Michigan","Yes, Specifics Unknown",35
"24959",260156,1,"No","02","Michigan","Yes, Specifics Unknown",35
"24960",260157,1,"No","01","Michigan","Reported as Unknown",45
"24961",260158,1,"No","01","Pennsylvania","Reported as Unknown",98
"24962",260158,2,"No","01","Wisconsin","Reported as Unknown",98
