"","ST_CASE","VEH_NO","HIT_RUNNAME","NUMOCCSNAME","L_STATENAME","SPEEDRELNAME","VSPD_LIM"
"23719",220230,2,"No","01","Louisiana","Yes, Exceeded Speed Limit",35
"23720",220231,1,"No","01","Louisiana","No",55
"23721",220231,2,"No","01","Louisiana","No",55
"23722",220232,1,"No","01","Louisiana","No",70
"23723",220233,1,"No","02","Louisiana","No",55
"23724",220233,2,"No","01","Louisiana","No",55
"23725",220234,1,"No","01","Louisiana","No",35
"23726",220234,2,"No","01","Louisiana","No",55
"23727",220235,1,"No","01","Louisiana","No",55
"23728",220235,2,"No","03","Louisiana","No",55
"23729",220236,1,"No","01","Louisiana","No",60
"23730",220236,2,"No","01","Louisiana","No",60
"23731",220236,3,"No","01","Louisiana","No",60
"23732",220236,4,"No","03","Louisiana","No",60
"23733",220237,1,"No","01","Louisiana","Yes, Too Fast for Conditions",55
"23734",220237,2,"No","03","Louisiana","No",55
"23735",220237,3,"No","02","Texas","No",55
"23736",220237,4,"No","03","Texas","No",55
"23737",220238,1,"No","01","Louisiana","Yes, Exceeded Speed Limit",35
"23738",220238,2,"No","02","Louisiana","No",35
"23739",220238,3,"No","None","No Driver Present/Unknown if Driver Present","No Driver Present/Unknown if Driver Present",35
"23740",220238,4,"No","None","No Driver Present/Unknown if Driver Present","No Driver Present/Unknown if Driver Present",35
"23741",220239,1,"No","03","Louisiana","Yes, Exceeded Speed Limit",35
"23742",220240,1,"No","01","Louisiana","Yes, Exceeded Speed Limit",65
"23743",220240,2,"No","01","Louisiana","No",65
"23744",220241,1,"No","02","Louisiana","No",60
"23745",220242,1,"No","01","Louisiana","No",55
"23746",220243,1,"No","02","Oklahoma","No",55
"23747",220244,1,"No","01","Louisiana","No",55
"23748",220244,2,"No","01","Louisiana","Yes, Exceeded Speed Limit",55
"23749",220245,1,"No","03","Louisiana","No",65
"23750",220246,1,"No","01","Louisiana","No",45
"23751",220248,1,"No","02","Louisiana","Yes, Exceeded Speed Limit",55
"23752",220249,1,"No","01","Louisiana","No",50
"23753",220249,2,"No","03","Louisiana","No",50
"23754",220250,1,"No","02","Louisiana","No",55
"23755",220250,2,"No","05","Louisiana","No",55
"23756",220251,1,"No","01","Louisiana","Yes, Exceeded Speed Limit",55
"23757",220252,1,"No","01","Mississippi","No",55
"23758",220252,2,"No","02","Louisiana","No",55
"23759",220253,1,"No","01","Louisiana","Reported as Unknown",55
"23760",220254,1,"No","01","Louisiana","Yes, Exceeded Speed Limit",45
"23761",220255,1,"No","01","Louisiana","No",55
"23762",220256,1,"No","03","Louisiana","Yes, Specifics Unknown",45
"23763",220256,2,"No","01","Louisiana","No",45
"23764",220257,1,"No","01","Louisiana","No",55
"23765",220258,1,"No","01","Louisiana","No",55
"23766",220259,1,"No","01","Louisiana","No",40
"23767",220260,1,"Yes","Unknown","Reported as Unknown","Reported as Unknown",99
"23768",220261,1,"No","03","Louisiana","Yes, Too Fast for Conditions",45
"23769",220262,1,"No","01","Louisiana","No",25
"23770",220263,1,"No","01","Louisiana","Yes, Exceeded Speed Limit",55
"23771",220264,1,"No","01","Louisiana","No",55
"23772",220265,1,"No","02","Alabama","No",55
"23773",220266,1,"No","02","Louisiana","No",55
"23774",220266,2,"No","01","Louisiana","No",55
"23775",220267,1,"No","01","Louisiana","No",55
"23776",220267,2,"No","01","Louisiana","No",55
"23777",220268,1,"No","01","Louisiana","No",55
"23778",220269,1,"No","01","Louisiana","No",55
"23779",220269,2,"No","03","Louisiana","No",55
"23780",220269,3,"No","01","Louisiana","No",55
"23781",220270,1,"No","01","Louisiana","Yes, Too Fast for Conditions",45
"23782",220271,1,"No","01","Illinois","Reported as Unknown",60
"23783",220272,1,"No","01","Louisiana","Reported as Unknown",35
"23784",220273,1,"No","01","Louisiana","No",30
"23785",220274,1,"No","01","Louisiana","No",55
"23786",220275,1,"No","01","Louisiana","No",98
"23787",220275,2,"No","01","Alabama","No",98
"23788",220276,1,"No","01","Louisiana","No",50
"23789",220277,1,"No","01","Louisiana","No",45
"23790",220278,1,"No","02","Louisiana","Reported as Unknown",45
"23791",220279,1,"No","01","Louisiana","Reported as Unknown",35
"23792",220280,1,"Yes","01","Reported as Unknown","Reported as Unknown",45
"23793",220281,1,"No","01","Louisiana","No",55
"23794",220282,1,"No","01","Louisiana","Reported as Unknown",45
"23795",220283,1,"No","01","Louisiana","Yes, Exceeded Speed Limit",55
"23796",220284,1,"No","01","Louisiana","No",35
"23797",220285,1,"No","01","Louisiana","No",65
"23798",220286,1,"No","01","Louisiana","No",55
"23799",220287,1,"No","01","Louisiana","No",35
"23800",220288,1,"No","02","Louisiana","Yes, Exceeded Speed Limit",15
"23801",220289,1,"No","01","Louisiana","Yes, Specifics Unknown",45
"23802",220289,2,"No","01","Mississippi","Yes, Specifics Unknown",45
"23803",220290,1,"No","01","Louisiana","No",35
"23804",220290,2,"No","01","Louisiana","No",35
"23805",220291,1,"No","01","Louisiana","Yes, Specifics Unknown",45
"23806",220291,2,"No","01","Louisiana","No",45
"23807",220291,3,"No","01","Louisiana","No",45
"23808",220292,1,"No","01","Louisiana","No",55
"23809",220292,2,"No","02","Louisiana","No",55
"23810",220293,1,"No","01","Louisiana","Yes, Exceeded Speed Limit",55
"23811",220294,1,"No","01","Louisiana","Yes, Exceeded Speed Limit",55
"23812",220295,1,"No","03","Louisiana","No",35
"23813",220296,1,"No","01","Louisiana","No",55
"23814",220297,1,"No","01","Louisiana","No",55
"23815",220298,1,"No","01","Louisiana","No",45
"23816",220298,2,"No","01","Louisiana","No",45
"23817",220299,1,"No","01","Louisiana","No",45
"23818",220299,2,"No","01","Louisiana","No",45
"23819",220300,1,"No","01","Louisiana","Yes, Exceeded Speed Limit",15
"23820",220301,1,"No","01","Louisiana","No",45
"23821",220302,1,"No","03","Louisiana","Reported as Unknown",35
"23822",220302,2,"No","01","Texas","Reported as Unknown",35
"23823",220303,1,"No","01","Louisiana","No",55
"23824",220304,1,"No","01","Louisiana","No",35
"23825",220305,1,"No","01","Oklahoma","Reported as Unknown",55
"23826",220305,2,"No","01","Louisiana","Reported as Unknown",55
"23827",220306,1,"No","01","Louisiana","Reported as Unknown",25
"23828",220307,1,"No","01","Louisiana","No",60
"23829",220308,1,"No","01","Louisiana","No",45
"23830",220308,2,"No","01","Louisiana","No",45
"23831",220309,1,"No","02","Louisiana","Reported as Unknown",25
"23832",220310,1,"Yes","01","Reported as Unknown","Reported as Unknown",50
"23833",220311,1,"No","01","Louisiana","Yes, Exceeded Speed Limit",55
"23834",220312,1,"No","01","Louisiana","No",55
"23835",220312,2,"No","01","Louisiana","No",55
"23836",220313,1,"No","06","Louisiana","Yes, Exceeded Speed Limit",40
"23837",220315,1,"No","01","Louisiana","Yes, Too Fast for Conditions",45
"23838",220315,2,"No","01","Louisiana","No",45
"23839",220316,1,"No","01","Louisiana","No",35
"23840",220316,2,"No","03","Louisiana","No",55
"23841",220317,1,"No","03","Louisiana","Yes, Exceeded Speed Limit",65
"23842",220318,1,"No","01","Louisiana","No",70
"23843",220318,2,"No","01","Arizona","No",70
"23844",220319,1,"No","03","Louisiana","Yes, Exceeded Speed Limit",70
"23845",220319,2,"No","None","No Driver Present/Unknown if Driver Present","No Driver Present/Unknown if Driver Present",70
"23846",220319,3,"No","None","No Driver Present/Unknown if Driver Present","No Driver Present/Unknown if Driver Present",70
"23847",220320,1,"No","02","Louisiana","No",55
"23848",220320,2,"No","03","Louisiana","No",55
"23849",220321,1,"No","01","Louisiana","No",55
"23850",220321,2,"No","01","Louisiana","No",55
"23851",220322,1,"No","03","Louisiana","No",55
"23852",220322,2,"No","07","Louisiana","No",55
"23853",220322,3,"No","01","Louisiana","No",55
"23854",220323,1,"No","01","Louisiana","No",45
"23855",220324,1,"No","01","Louisiana","Yes, Exceeded Speed Limit",55
"23856",220325,1,"No","02","Louisiana","No",55
"23857",220326,1,"No","01","Louisiana","No",65
"23858",220327,1,"No","01","Louisiana","No",65
"23859",220327,2,"No","02","Louisiana","No",65
"23860",220328,1,"No","04","Louisiana","No",20
"23861",220329,1,"No","01","Louisiana","Reported as Unknown",30
"23862",220329,2,"No","02","Louisiana","Reported as Unknown",30
"23863",220330,1,"No","01","Louisiana","Reported as Unknown",25
"23864",220330,2,"No","01","Oklahoma","Reported as Unknown",25
"23865",220331,1,"No","01","Louisiana","No",20
"23866",220331,2,"No","01","Louisiana","No",20
"23867",220332,1,"No","01","Louisiana","No",55
"23868",220333,1,"Yes","01","Reported as Unknown","Reported as Unknown",40
"23869",220334,1,"No","01","Louisiana","Reported as Unknown",25
"23870",220334,2,"No","04","Louisiana","Reported as Unknown",25
"23871",220335,1,"No","01","Florida","No",35
"23872",220335,2,"No","02","Louisiana","No",35
"23873",220336,1,"No","01","Louisiana","Reported as Unknown",55
"23874",220337,1,"No","01","Louisiana","Reported as Unknown",35
"23875",220337,2,"No","01","Louisiana","Reported as Unknown",35
"23876",220338,1,"No","01","Louisiana","Yes, Exceeded Speed Limit",35
"23877",220338,2,"No","01","Texas","No",35
"23878",220339,1,"Yes","01","Louisiana","Reported as Unknown",35
"23879",220340,1,"No","01","Louisiana","No",55
"23880",220340,2,"No","01","Louisiana","Yes, Exceeded Speed Limit",55
"23881",220341,1,"No","01","Louisiana","No",55
"23882",220342,1,"No","01","Louisiana","Yes, Exceeded Speed Limit",55
"23883",220343,1,"No","03","Louisiana","No",55
"23884",220344,1,"No","01","Louisiana","Reported as Unknown",35
"23885",220345,1,"No","01","Louisiana","No",65
"23886",220345,2,"No","04","Louisiana","No",65
"23887",220346,1,"No","01","Louisiana","No",55
"23888",220346,2,"No","02","Louisiana","No",55
"23889",220347,1,"No","01","Louisiana","Reported as Unknown",99
"23890",220347,2,"No","01","Louisiana","Reported as Unknown",99
"23891",220348,1,"No","01","Louisiana","No",65
"23892",220349,1,"No","01","Tennessee","No",70
"23893",220349,2,"No","01","Louisiana","No",70
"23894",220349,3,"No","01","Louisiana","No",70
"23895",220349,4,"No","01","Texas","No",70
"23896",220350,1,"No","01","Louisiana","Yes, Exceeded Speed Limit",55
"23897",220351,1,"No","02","Louisiana","No",55
"23898",220352,1,"No","01","Louisiana","No",55
"23899",220353,1,"No","01","Louisiana","Reported as Unknown",35
"23900",220353,2,"No","02","Louisiana","Reported as Unknown",35
"23901",220354,1,"No","01","Louisiana","Reported as Unknown",55
"23902",220354,2,"No","01","Louisiana","Reported as Unknown",55
"23903",220355,1,"No","01","Louisiana","Yes, Exceeded Speed Limit",40
"23904",220355,2,"No","01","Louisiana","No",40
"23905",220355,3,"No","03","Louisiana","No",40
"23906",220355,4,"No","01","Louisiana","No",40
"23907",220355,5,"No","03","Texas","No",40
"23908",220356,1,"No","01","Louisiana","Yes, Too Fast for Conditions",55
"23909",220357,1,"No","03","Louisiana","No",45
"23910",220357,2,"No","02","Louisiana","No",45
"23911",220357,3,"No","02","Louisiana","No",45
"23912",220358,1,"No","01","Louisiana","No",45
"23913",220358,2,"No","01","Louisiana","Reported as Unknown",45
"23914",220358,3,"No","01","Louisiana","No",35
"23915",220360,1,"No","03","Louisiana","Yes, Exceeded Speed Limit",70
"23916",220360,2,"No","01","Louisiana","Reported as Unknown",70
"23917",220361,1,"No","05","Louisiana","No",75
"23918",220362,1,"No","03","Louisiana","No",98
"23919",220363,1,"No","01","Louisiana","No",45
"23920",220364,1,"No","01","Louisiana","No",45
"23921",220365,1,"No","01","Louisiana","No",55
"23922",220366,1,"No","01","Louisiana","No",50
"23923",220366,2,"No","03","Louisiana","No",50
"23924",220367,1,"No","01","Louisiana","No",45
"23925",220368,1,"No","01","Louisiana","Yes, Exceeded Speed Limit",35
"23926",220369,1,"No","01","Louisiana","No",55
"23927",220370,1,"No","01","Louisiana","No",55
"23928",220370,2,"No","01","Louisiana","Yes, Exceeded Speed Limit",55
"23929",220371,1,"No","01","Louisiana","No",55
"23930",220372,1,"No","02","Louisiana","No",55
"23931",220373,1,"No","01","Louisiana","Reported as Unknown",25
"23932",220373,2,"No","01","Louisiana","No",25
"23933",220374,1,"No","01","Louisiana","Reported as Unknown",30
"23934",220375,1,"Yes","01","Louisiana","Reported as Unknown",25
"23935",220375,2,"No","01","Louisiana","No",25
"23936",220377,1,"No","01","Louisiana","No",55
"23937",220378,1,"No","01","Louisiana","No",45
"23938",220379,1,"Yes","Unknown","Louisiana","Yes, Specifics Unknown",30
"23939",220380,1,"No","01","Louisiana","No",98
"23940",220381,1,"No","01","Louisiana","No",45
"23941",220381,2,"No","01","Louisiana","No",45
"23942",220382,1,"No","01","Louisiana","No",65
"23943",220383,1,"No","01","Louisiana","No",55
"23944",220384,1,"No","01","Louisiana","Yes, Exceeded Speed Limit",55
"23945",220385,1,"No","01","Louisiana","No",55
"23946",220385,2,"No","01","Louisiana","No",55
"23947",220386,1,"No","01","Louisiana","No",70
"23948",220386,2,"No","03","Louisiana","No",70
"23949",220386,3,"No","03","Louisiana","No",70
"23950",220387,1,"No","01","Louisiana","No",40
"23951",220388,1,"No","01","Louisiana","Reported as Unknown",55
"23952",220389,1,"No","01","Louisiana","No",55
"23953",220390,1,"No","02","Louisiana","No",0
"23954",220391,1,"No","01","Louisiana","No",65
"23955",220392,1,"No","01","Texas","No",70
"23956",220392,2,"No","02","Louisiana","No",70
"23957",220392,3,"No","01","Louisiana","No",70
"23958",220392,4,"No","01","Louisiana","No",70
"23959",220393,1,"No","01","Not Reported","No",65
"23960",220394,1,"No","01","Texas","No",50
"23961",220394,2,"No","01","Louisiana","No",50
"23962",220395,1,"No","01","Louisiana","No",55
"23963",220396,1,"No","01","Louisiana","Reported as Unknown",55
"23964",220397,1,"No","01","Louisiana","Yes, Exceeded Speed Limit",35
"23965",220398,1,"No","01","Louisiana","Reported as Unknown",20
"23966",220398,2,"No","02","Louisiana","No",20
"23967",220399,1,"No","01","Not Reported","Reported as Unknown",98
"23968",220400,1,"No","01","Louisiana","Yes, Exceeded Speed Limit",40
"23969",220401,1,"No","02","Louisiana","No",50
"23970",220402,1,"No","01","North Carolina","No",55
"23971",220402,2,"No","01","Louisiana","No",55
"23972",220403,1,"No","02","Louisiana","Yes, Exceeded Speed Limit",25
"23973",220403,2,"No","03","Texas","Yes, Specifics Unknown",25
"23974",220404,1,"No","01","Louisiana","Yes, Exceeded Speed Limit",50
"23975",220405,1,"No","02","Louisiana","Reported as Unknown",98
"23976",220406,1,"No","01","Louisiana","Reported as Unknown",55
"23977",220407,1,"No","01","Louisiana","No",50
"23978",220408,1,"No","01","Louisiana","Yes, Exceeded Speed Limit",40
"23979",220409,1,"No","01","Louisiana","No",55
"23980",220411,1,"No","01","Texas","Yes, Exceeded Speed Limit",55
"23981",220412,1,"No","03","Louisiana","No",75
"23982",220413,1,"No","02","Louisiana","Yes, Exceeded Speed Limit",55
"23983",220414,1,"No","01","Louisiana","No",55
"23984",220414,2,"No","01","Louisiana","No",55
"23985",220415,1,"No","01","Louisiana","No",40
"23986",220416,1,"No","02","Louisiana","Yes, Exceeded Speed Limit",25
"23987",220417,1,"No","01","Louisiana","Yes, Exceeded Speed Limit",40
"23988",220418,1,"No","03","Louisiana","No",55
"23989",220419,1,"No","01","Louisiana","No",55
"23990",220419,2,"No","01","Mississippi","No",55
"23991",220421,1,"No","05","Louisiana","No",35
"23992",220422,1,"No","01","Louisiana","Yes, Exceeded Speed Limit",55
"23993",220424,1,"Yes","01","Reported as Unknown","Reported as Unknown",25
"23994",220425,1,"No","01","Louisiana","Yes, Exceeded Speed Limit",25
"23995",220426,1,"No","02","Louisiana","Yes, Too Fast for Conditions",70
"23996",220426,2,"No","01","Louisiana","No",70
"23997",220426,3,"No","02","Louisiana","No",70
"23998",220427,1,"No","01","Louisiana","Yes, Specifics Unknown",65
"23999",220427,2,"No","01","Louisiana","Yes, Specifics Unknown",65
"24000",220427,3,"No","01","Louisiana","No",65
"24001",220428,1,"No","01","Louisiana","No",60
"24002",220428,2,"No","02","Louisiana","No",60
"24003",220429,1,"No","03","Texas","No",75
"24004",220430,1,"No","01","Louisiana","No",55
"24005",220430,2,"No","01","Louisiana","No",55
"24006",220430,3,"No","01","Mississippi","No",55
"24007",220431,1,"No","03","Louisiana","No",55
"24008",220431,2,"No","01","Louisiana","No",55
"24009",220431,3,"No","02","Louisiana","No",55
"24010",220432,1,"No","02","Louisiana","Yes, Specifics Unknown",45
"24011",220433,1,"No","01","Louisiana","Yes, Specifics Unknown",35
"24012",220433,2,"No","01","Louisiana","No",35
"24013",220434,1,"No","01","Louisiana","No",65
"24014",220434,2,"No","01","Texas","No",65
"24015",220434,3,"No","01","Louisiana","No",65
"24016",220435,1,"No","01","Louisiana","No",40
"24017",220436,1,"No","01","Louisiana","Yes, Exceeded Speed Limit",45
"24018",220436,2,"No","02","Louisiana","No",45
"24019",220437,1,"No","01","Louisiana","No",35
"24020",220438,1,"No","03","Louisiana","No",60
"24021",220438,2,"No","02","Missouri","No",60
"24022",220439,1,"No","03","Louisiana","Reported as Unknown",45
"24023",220439,2,"No","01","Louisiana","Reported as Unknown",45
"24024",220440,1,"No","01","Tennessee","No",55
"24025",220440,2,"No","01","Alabama","No",55
"24026",220441,1,"No","01","Louisiana","Yes, Exceeded Speed Limit",35
"24027",220441,2,"No","01","Louisiana","No",35
"24028",220442,1,"No","01","Louisiana","Reported as Unknown",45
"24029",220443,1,"No","07","Louisiana","Reported as Unknown",25
"24030",220444,1,"No","01","Louisiana","No",35
"24031",220444,2,"No","01","Louisiana","No",35
"24032",220445,1,"No","03","Louisiana","No",55
"24033",220445,2,"No","01","Louisiana","No",55
"24034",220445,3,"No","01","Louisiana","No",35
"24035",220446,1,"No","01","Louisiana","No",45
"24036",220447,1,"No","03","Louisiana","Yes, Exceeded Speed Limit",55
"24037",220447,2,"No","02","Louisiana","No",55
"24038",220448,1,"No","02","Louisiana","No",55
"24039",220448,2,"No","01","Louisiana","No",55
"24040",220449,1,"No","01","Louisiana","Yes, Exceeded Speed Limit",45
"24041",220449,2,"No","01","Louisiana","Reported as Unknown",45
"24042",220450,1,"No","03","Louisiana","Yes, Exceeded Speed Limit",50
"24043",220451,1,"No","02","Louisiana","Yes, Exceeded Speed Limit",70
"24044",220451,2,"No","01","Pennsylvania","No",70
"24045",220452,1,"No","01","Louisiana","No",55
"24046",220453,1,"No","02","Louisiana","No",65
"24047",220454,1,"Yes","01","Reported as Unknown","Reported as Unknown",35
"24048",220455,1,"No","01","Louisiana","Yes, Exceeded Speed Limit",35
"24049",220456,1,"No","01","Louisiana","No",45
"24050",220457,1,"No","01","Louisiana","Yes, Specifics Unknown",35
"24051",220457,2,"No","01","Louisiana","Reported as Unknown",35
"24052",220458,1,"No","01","Reported as Unknown","Reported as Unknown",70
"24053",220459,1,"No","01","Louisiana","Reported as Unknown",45
"24054",220460,1,"No","None","No Driver Present/Unknown if Driver Present","No Driver Present/Unknown if Driver Present",25
"24055",220461,1,"No","02","Louisiana","Reported as Unknown",50
"24056",220462,1,"No","01","Louisiana","Reported as Unknown",35
"24057",220463,1,"Yes","01","Louisiana","No",45
"24058",220464,1,"No","01","Louisiana","Yes, Exceeded Speed Limit",65
"24059",220464,2,"No","01","Louisiana","No",65
"24060",220465,1,"No","01","Louisiana","No",55
"24061",220465,2,"No","01","Louisiana","No",55
"24062",220466,1,"No","02","Louisiana","No",55
"24063",220466,2,"No","05","Louisiana","No",55
"24064",220467,1,"No","01","Louisiana","No",50
"24065",220468,1,"No","01","Louisiana","No",70
"24066",220469,1,"No","01","Louisiana","No",55
"24067",220470,1,"No","01","Louisiana","Reported as Unknown",55
"24068",220471,1,"No","01","Not Reported","Reported as Unknown",40
"24069",220472,1,"No","01","Louisiana","No",35
"24070",220473,1,"No","01","Texas","Yes, Exceeded Speed Limit",55
"24071",220473,2,"No","03","Louisiana","No",55
"24072",220473,3,"No","02","Louisiana","No",55
"24073",220474,1,"No","03","New Jersey","Yes, Exceeded Speed Limit",70
"24074",220474,2,"No","02","Washington","No",70
"24075",220474,3,"No","01","Michigan","No",70
"24076",220475,1,"No","01","Louisiana","Yes, Specifics Unknown",65
"24077",220475,2,"No","01","Louisiana","No",65
"24078",220476,1,"No","01","Louisiana","Yes, Exceeded Speed Limit",35
"24079",220476,2,"No","01","Louisiana","No",35
"24080",220477,1,"No","02","Louisiana","No",55
"24081",220478,1,"No","01","Louisiana","Yes, Too Fast for Conditions",70
"24082",220478,2,"No","01","Texas","No",70
"24083",220478,3,"No","02","Mississippi","No",70
"24084",220479,1,"No","02","Louisiana","Yes, Exceeded Speed Limit",55
"24085",220479,2,"No","02","Louisiana","No",55
"24086",220480,1,"No","04","Louisiana","No",50
"24087",220480,2,"No","01","Louisiana","No",50
"24088",220481,1,"No","01","Louisiana","Yes, Exceeded Speed Limit",55
"24089",220481,2,"No","01","Arkansas","No",55
"24090",220482,1,"Yes","Unknown","Reported as Unknown","Reported as Unknown",55
"24091",220483,1,"No","11","Louisiana","No",45
"24092",220483,2,"No","11","Louisiana","No",35
"24093",220484,1,"No","01","Louisiana","Reported as Unknown",40
"24094",220485,1,"No","03","Louisiana","No",60
"24095",220485,2,"No","01","Wisconsin","No",60
"24096",220486,1,"No","01","Louisiana","Reported as Unknown",35
"24097",220486,2,"No","01","Louisiana","Reported as Unknown",35
"24098",220487,1,"No","01","Louisiana","No",55
"24099",220487,2,"No","04","Louisiana","No",55
"24100",220488,1,"No","01","Louisiana","No",30
"24101",220489,1,"No","01","Louisiana","No",45
"24102",220489,2,"No","01","Louisiana","Reported as Unknown",45
"24103",220490,1,"No","01","Louisiana","No",50
"24104",220490,2,"No","01","Louisiana","No",50
"24105",220491,1,"No","02","Louisiana","Reported as Unknown",99
"24106",220491,2,"No","02","Louisiana","No",99
"24107",220492,1,"No","01","Louisiana","No",25
"24108",220492,2,"No","01","Louisiana","No",40
"24109",220492,3,"No","01","Louisiana","No",40
"24110",220493,1,"No","02","Louisiana","Reported as Unknown",98
"24111",220494,1,"No","01","Louisiana","Yes, Exceeded Speed Limit",40
"24112",220495,1,"No","01","Louisiana","Yes, Exceeded Speed Limit",55
"24113",220496,1,"No","01","Louisiana","No",45
"24114",220497,1,"No","01","California","Reported as Unknown",45
"24115",220498,1,"No","03","Louisiana","Yes, Exceeded Speed Limit",40
"24116",220498,2,"No","01","Louisiana","No",40
"24117",220499,1,"No","01","Louisiana","No",45
"24118",220500,1,"No","03","Louisiana","Yes, Exceeded Speed Limit",65
"24119",220501,1,"No","01","Louisiana","Reported as Unknown",45
"24120",220503,1,"No","01","Louisiana","No",70
"24121",220504,1,"No","02","Louisiana","No",65
"24122",220504,2,"No","01","Louisiana","No",65
"24123",220505,1,"No","01","Louisiana","No",55
"24124",220505,2,"No","01","Louisiana","No",55
"24125",220506,1,"No","01","Louisiana","No",55
"24126",220506,2,"No","02","Louisiana","No",55
"24127",220507,1,"No","01","Louisiana","No",55
"24128",220507,2,"No","01","Other Foreign Country","No",55
"24129",220508,1,"No","01","Louisiana","No",65
"24130",220509,1,"No","02","Louisiana","No",55
"24131",220509,2,"No","01","Louisiana","No",55
"24132",220509,3,"No","01","Louisiana","No",55
"24133",220510,1,"No","04","Louisiana","Yes, Exceeded Speed Limit",45
"24134",220511,1,"No","01","Louisiana","No",45
"24135",220512,1,"Yes","01","Louisiana","No",50
"24136",220513,1,"No","01","Louisiana","No",40
"24137",220513,2,"No","03","Louisiana","Reported as Unknown",40
"24138",220514,1,"No","03","Louisiana","No",40
"24139",220514,2,"No","01","Louisiana","No",40
"24140",220515,1,"No","01","Texas","No",55
"24141",220516,1,"No","01","Louisiana","Reported as Unknown",35
"24142",220517,1,"No","01","Louisiana","Reported as Unknown",25
"24143",220518,1,"No","01","Louisiana","Reported as Unknown",50
"24144",220519,1,"No","01","Louisiana","Yes, Exceeded Speed Limit",50
"24145",220519,2,"No","02","Louisiana","No",50
"24146",220520,1,"No","01","Louisiana","Reported as Unknown",35
"24147",220521,1,"No","01","Louisiana","Reported as Unknown",25
"24148",220521,2,"No","01","Louisiana","Reported as Unknown",25
"24149",220522,1,"No","01","Louisiana","Reported as Unknown",98
"24150",220523,1,"No","03","Texas","Yes, Exceeded Speed Limit",55
"24151",220523,2,"No","01","Louisiana","No",55
"24152",220524,1,"No","02","Louisiana","No",55
"24153",220525,1,"No","02","Louisiana","No",55
"24154",220525,2,"No","01","Tennessee","No",55
"24155",220526,1,"No","01","Louisiana","No",60
"24156",220527,1,"No","01","Louisiana","No",45
"24157",220528,1,"Yes","Unknown","Reported as Unknown","Reported as Unknown",45
"24158",220528,2,"No","01","Louisiana","No",45
"24159",220528,3,"Yes","Unknown","Reported as Unknown","No",45
"24160",220529,1,"No","01","Louisiana","Yes, Exceeded Speed Limit",35
"24161",220530,1,"No","02","Mississippi","No",70
"24162",220530,2,"No","01","Louisiana","No",70
"24163",220530,3,"No","02","Louisiana","No",70
"24164",220530,4,"No","01","Louisiana","No",70
"24165",220531,1,"No","01","Florida","No",60
"24166",220531,2,"No","01","Oklahoma","No",60
"24167",220531,3,"No","01","Louisiana","No",60
"24168",220531,4,"No","07","Alabama","No",60
"24169",220531,5,"No","04","Louisiana","No",60
"24170",220532,1,"No","01","Louisiana","Yes, Exceeded Speed Limit",35
"24171",220532,2,"No","01","Louisiana","No",35
"24172",220532,3,"No","04","Louisiana","No",35
"24173",220533,1,"No","01","Arkansas","Yes, Too Fast for Conditions",70
"24174",220533,2,"No","01","Louisiana","No",70
"24175",220533,3,"No","01","Alabama","No",70
"24176",220534,1,"No","01","Louisiana","Yes, Too Fast for Conditions",35
"24177",220534,2,"No","01","Texas","No",35
"24178",220534,3,"No","01","Louisiana","No",35
"24179",220535,1,"No","01","Louisiana","Yes, Exceeded Speed Limit",55
"24180",220535,2,"No","01","Mexico","No",55
"24181",220536,1,"No","02","Louisiana","Yes, Specifics Unknown",70
"24182",220536,2,"No","03","Louisiana","No",55
"24183",220536,3,"No","01","Louisiana","No",70
"24184",220536,4,"No","01","Louisiana","No",70
"24185",220536,5,"No","01","Louisiana","No",70
"24186",220537,1,"No","01","Texas","No",70
"24187",220537,2,"No","01","Louisiana","No",70
"24188",220537,3,"No","01","Mississippi","No",70
"24189",220538,1,"No","02","Louisiana","Yes, Specifics Unknown",30
"24190",220538,2,"No","01","Alabama","No",30
"24191",220538,7,"No","01","Louisiana","No",30
"24192",220539,1,"No","01","Pennsylvania","No",70
"24193",220539,2,"No","03","Texas","No",70
"24194",220539,3,"No","01","Mississippi","No",70
"24195",220539,4,"No","01","Florida","No",70
"24196",220539,5,"No","01","Georgia","No",70
"24197",220539,6,"No","01","Florida","No",70
"24198",220540,1,"No","01","Louisiana","No",45
"24199",220540,2,"No","01","Louisiana","No",45
"24200",220540,3,"No","01","Louisiana","No",45
"24201",220541,1,"No","01","Louisiana","No",35
"24202",220542,1,"No","01","Louisiana","No",55
"24203",220542,2,"No","01","Louisiana","No",55
"24204",220543,1,"No","01","Louisiana","No",40
"24205",220543,2,"No","01","Louisiana","No",40
"24206",220544,1,"No","01","Louisiana","No",60
"24207",220545,1,"No","02","Louisiana","No",65
"24208",220546,1,"No","01","Louisiana","Reported as Unknown",55
"24209",220547,1,"No","02","Louisiana","Yes, Exceeded Speed Limit",25
"24210",220547,2,"No","01","Arizona","No",25
"24211",220548,1,"Yes","Unknown","Reported as Unknown","Reported as Unknown",70
"24212",220549,1,"No","01","Louisiana","Reported as Unknown",50
"24213",220549,2,"No","01","California","No",50
"24214",220550,1,"No","01","Louisiana","No",55
"24215",220550,2,"No","01","Louisiana","No",55
"24216",220551,1,"Yes","01","Reported as Unknown","Reported as Unknown",50
"24217",220552,1,"No","01","Louisiana","No",65
"24218",220552,2,"No","01","Louisiana","No",65
"24219",220553,1,"No","01","Louisiana","No",70
