"","ST_CASE","VEH_NO","HIT_RUNNAME","NUMOCCSNAME","L_STATENAME","SPEEDRELNAME","VSPD_LIM"
"25859",210543,2,"No","02","Kentucky","No",35
"25860",210544,1,"No","01","Kentucky","No",55
"25861",210544,2,"No","01","Kentucky","No",55
"25862",210544,3,"No","01","Kentucky","No",55
"25863",210545,1,"No","02","Kentucky","No",35
"25864",210545,2,"No","01","Kentucky","No",35
"25865",210546,1,"No","01","Kentucky","No",55
"25866",210546,2,"No","02","Kentucky","No",55
"25867",210547,1,"No","01","Kentucky","No",55
"25868",210548,1,"No","02","Kentucky","No",55
"25869",210549,1,"No","01","Kentucky","No",35
"25870",210549,2,"Yes","Unknown","Not Reported","Reported as Unknown",35
"25871",210550,1,"No","03","Kentucky","No",55
"25872",210550,2,"No","01","Kentucky","No",55
"25873",210551,1,"No","01","Kentucky","No",55
"25874",210552,1,"No","01","Kentucky","No",55
"25875",210553,1,"No","04","Illinois","No",55
"25876",210553,2,"Yes","01","Kentucky","No",55
"25877",210553,3,"Yes","Unknown","Not Reported","Reported as Unknown",55
"25878",210553,4,"Yes","Unknown","Not Reported","Reported as Unknown",55
"25879",210554,1,"No","01","Kentucky","Yes, Too Fast for Conditions",70
"25880",210554,2,"No","01","Kentucky","No",70
"25881",210555,1,"No","01","Kentucky","No",35
"25882",210556,1,"No","01","Kentucky","No",35
"25883",210557,1,"No","01","Kentucky","No",55
"25884",210557,2,"No","01","Kentucky","No",55
"25885",210558,1,"No","01","Kentucky","No",50
"25886",210559,1,"No","01","Kentucky","No",55
"25887",210560,1,"No","01","Kentucky","No",55
"25888",210561,1,"No","01","Kentucky","No",55
"25889",210562,1,"No","02","Kentucky","No",70
"25890",210563,1,"No","01","Kentucky","No",55
"25891",210564,1,"No","01","Kentucky","No",45
"25892",210564,2,"No","03","Kentucky","No",45
"25893",210565,1,"No","01","Kentucky","No",55
"25894",210565,2,"No","02","Kentucky","No",55
"25895",210566,1,"No","01","Kentucky","No",55
"25896",210566,2,"No","03","Kentucky","No",55
"25897",210566,3,"No","01","Kentucky","No",55
"25898",210567,1,"No","01","Kentucky","Yes, Exceeded Speed Limit",35
"25899",210568,1,"No","01","Kentucky","No",55
"25900",210568,2,"No","01","Kentucky","No",55
"25901",210569,1,"No","01","Kentucky","No",55
"25902",210570,1,"No","03","Kentucky","No",35
"25903",210571,1,"No","01","Kentucky","Yes, Exceeded Speed Limit",35
"25904",210572,1,"No","01","Tennessee","No",55
"25905",210572,2,"No","01","North Carolina","No",55
"25906",210573,1,"No","01","Indiana","Yes, Exceeded Speed Limit",55
"25907",210573,2,"No","02","Kentucky","No",55
"25908",210574,1,"No","01","Kentucky","No",35
"25909",210575,1,"No","01","Kentucky","No",55
"25910",210575,2,"No","01","Indiana","No",55
"25911",210576,1,"Yes","01","Kentucky","No",35
"25912",210577,1,"No","01","Kentucky","No",70
"25913",210578,1,"No","01","Kentucky","No",35
"25914",210579,1,"No","01","Kentucky","No",55
"25915",210580,1,"No","04","Kentucky","No",45
"25916",210581,1,"No","02","Kentucky","No",55
"25917",210582,1,"No","01","Kentucky","No",55
"25918",210582,2,"No","02","Kentucky","No",55
"25919",210583,1,"No","01","Indiana","No",55
"25920",210584,1,"No","01","Ohio","No",55
"25921",210585,1,"No","02","Kentucky","No",65
"25922",210586,1,"No","04","Kentucky","No",70
"25923",210587,1,"No","01","Kentucky","No",55
"25924",210588,1,"No","01","Kentucky","No",55
"25925",210589,1,"No","01","Kentucky","No",0
"25926",210589,2,"No","01","Kentucky","No",35
"25927",210590,1,"No","01","Kentucky","No",55
"25928",210590,2,"No","01","Kentucky","No",55
"25929",210591,1,"No","01","Ohio","Yes, Exceeded Speed Limit",70
"25930",210592,1,"No","01","Kentucky","No",55
"25931",210592,2,"No","03","Kentucky","No",55
"25932",210593,1,"No","01","Kentucky","Yes, Too Fast for Conditions",35
"25933",210594,1,"No","02","Kentucky","No",98
"25934",210594,2,"No","01","Kentucky","No",55
"25935",210595,1,"No","02","Kentucky","No",35
"25936",210596,1,"No","01","Kentucky","Yes, Exceeded Speed Limit",55
"25937",210596,2,"No","01","Kentucky","No",55
"25938",210597,1,"No","01","Kentucky","No",70
"25939",210598,1,"No","01","Kentucky","No",55
"25940",210599,1,"No","02","Not Reported","No",98
"25941",210599,2,"No","01","Kentucky","No",55
"25942",210600,1,"Yes","Unknown","Not Reported","No",35
"25943",210600,2,"No","01","Kentucky","No",35
"25944",210601,1,"No","02","Kentucky","No",55
"25945",210602,1,"No","02","Kentucky","No",55
"25946",210603,1,"No","04","Kentucky","No",70
"25947",210603,2,"No","01","Kentucky","No",70
"25948",210604,1,"No","01","Kentucky","No",55
"25949",210604,2,"No","03","Kentucky","Yes, Exceeded Speed Limit",55
"25950",210605,1,"Yes","02","Kentucky","No",35
"25951",210606,1,"No","02","Kentucky","No",55
"25952",210607,1,"No","02","Kentucky","No",98
"25953",210607,2,"No","01","Kentucky","Yes, Exceeded Speed Limit",55
"25954",210608,1,"No","01","Indiana","No",55
"25955",210609,1,"No","01","Kentucky","No",55
"25956",210609,2,"No","01","Kentucky","No",55
"25957",210610,1,"No","02","Kentucky","No",55
"25958",210610,2,"No","03","Kentucky","No",55
"25959",210611,1,"No","01","Kentucky","No",98
"25960",210611,2,"No","01","Tennessee","No",55
"25961",210612,1,"No","01","Kentucky","No",55
"25962",210612,2,"No","01","Kentucky","No",55
"25963",210613,1,"No","01","Kentucky","No",45
"25964",210613,2,"No","01","Kentucky","No",45
"25965",210613,3,"No","04","Kentucky","No",45
"25966",210614,1,"No","01","Kentucky","Yes, Specifics Unknown",70
"25967",210614,2,"No","03","Kentucky","No",70
"25968",210614,3,"No","01","Illinois","No",70
"25969",210615,1,"No","01","Kentucky","Yes, Too Fast for Conditions",45
"25970",210615,2,"No","01","Kentucky","No",45
"25971",210616,1,"No","01","Kentucky","No",55
"25972",210617,1,"No","01","Oklahoma","No",70
"25973",210618,1,"No","01","Kentucky","Yes, Exceeded Speed Limit",35
"25974",210619,1,"No","02","Kentucky","No",55
"25975",210620,1,"Yes","02","Not Reported","Reported as Unknown",35
"25976",210621,1,"No","01","Tennessee","Yes, Exceeded Speed Limit",98
"25977",210621,2,"No","01","Kentucky","No",55
"25978",210622,1,"No","01","Kentucky","No",45
"25979",210623,1,"No","02","Kentucky","No",55
"25980",210623,2,"No","02","Kentucky","No",55
"25981",210624,1,"No","None","No Driver Present/Unknown if Driver Present","No Driver Present/Unknown if Driver Present",65
"25982",210624,2,"No","01","Kentucky","No",65
"25983",210625,1,"No","01","Kentucky","No",55
"25984",210626,1,"No","01","Kentucky","No",55
"25985",210626,2,"No","01","Kentucky","No",55
"25986",210627,1,"No","01","Kentucky","No",55
"25987",210628,1,"No","01","Kentucky","Yes, Exceeded Speed Limit",55
"25988",210629,1,"No","01","Kentucky","No",55
"25989",210629,2,"No","02","Kentucky","No",55
"25990",210630,1,"No","01","Kentucky","No",55
"25991",210630,2,"No","01","Kentucky","No",55
"25992",210631,1,"No","01","Kentucky","No",55
"25993",210632,1,"No","03","Kentucky","Yes, Exceeded Speed Limit",35
"25994",210632,2,"No","01","South Carolina","No",35
"25995",210633,1,"No","01","Arizona","Yes, Exceeded Speed Limit",35
"25996",210633,2,"No","05","Kentucky","No",35
"25997",210633,3,"No","01","Kentucky","No",35
"25998",210634,1,"No","01","Kentucky","No",55
"25999",210634,2,"No","01","Kentucky","No",55
"26000",210635,1,"No","01","Kentucky","No",35
"26001",210636,1,"No","04","Kentucky","No",0
"26002",210636,2,"No","01","Kentucky","No",50
"26003",210637,1,"No","01","Kentucky","No",55
"26004",210637,2,"No","01","Kentucky","No",55
"26005",210638,1,"No","01","Kentucky","Yes, Too Fast for Conditions",35
"26006",210639,1,"No","01","Kentucky","No",55
"26007",210639,2,"No","01","Kentucky","No",55
"26008",210640,1,"No","01","Kentucky","Yes, Too Fast for Conditions",55
"26009",210641,1,"No","01","Kentucky","No",55
"26010",210642,1,"No","01","Kentucky","No",70
"26011",210642,2,"No","01","Virginia","No",70
"26012",210643,1,"No","01","Kentucky","Yes, Exceeded Speed Limit",45
"26013",210643,2,"No","02","Kentucky","No",98
"26014",210644,1,"No","01","Kentucky","Yes, Exceeded Speed Limit",45
"26015",210645,1,"No","02","Kentucky","No",55
"26016",210645,2,"No","02","Kentucky","No",55
"26017",210646,1,"No","01","Kentucky","No",55
"26018",210646,2,"No","01","Kentucky","No",55
"26019",210647,1,"No","05","Kentucky","No",55
"26020",210647,2,"No","01","Kentucky","No",55
"26021",210647,3,"No","02","Kentucky","No",55
"26022",210648,1,"Yes","Unknown","Not Reported","Reported as Unknown",35
"26023",210649,1,"No","03","Kentucky","No",98
"26024",210649,2,"No","01","Kentucky","No",55
"26025",210650,1,"No","01","Kentucky","No",65
"26026",210650,2,"No","01","Kentucky","No",65
"26027",210651,1,"No","01","Kentucky","No",45
"26028",210651,2,"No","01","Kentucky","No",45
"26029",210652,1,"Yes","01","Indiana","No",35
"26030",210653,1,"No","01","Kentucky","No",55
"26031",210654,1,"No","01","Kentucky","No",98
"26032",210654,2,"No","02","Ohio","No",55
"26033",210654,3,"No","02","Kentucky","No",98
"26034",210655,1,"No","01","Kentucky","No",55
"26035",210656,1,"No","01","Not Reported","Yes, Exceeded Speed Limit",55
"26036",210657,1,"No","01","California","No",45
"26037",210657,2,"No","03","Kentucky","No",98
"26038",210658,1,"No","02","Reported as Unknown","Yes, Too Fast for Conditions",55
"26039",210659,1,"No","01","Kentucky","Yes, Exceeded Speed Limit",55
"26040",210660,1,"No","02","Kentucky","No",65
"26041",210661,1,"No","02","Not Reported","No",45
"26042",210662,1,"No","02","Kentucky","No",55
"26043",210663,1,"No","01","Ohio","No",55
"26044",210664,1,"No","02","Kentucky","No",55
"26045",210665,1,"No","01","Kentucky","No",55
"26046",210665,2,"No","03","Kentucky","No",55
"26047",210666,1,"No","01","Kentucky","No",55
"26048",210667,1,"No","02","Kentucky","No",98
"26049",210667,2,"No","02","Kentucky","No",55
"26050",210668,1,"No","01","Kentucky","No",55
"26051",210669,1,"No","02","Kentucky","Yes, Exceeded Speed Limit",35
"26052",210670,1,"No","01","Kentucky","No",55
"26053",210671,1,"Yes","02","Not Reported","No",45
"26054",210672,1,"No","01","Kentucky","No",55
"26055",210672,2,"No","01","Kentucky","No",55
"26056",210673,1,"No","02","Kentucky","No",55
"26057",210673,2,"No","01","Tennessee","No",55
"26058",210674,1,"No","01","Kentucky","No",98
"26059",210675,1,"No","01","Kentucky","No",55
"26060",210675,2,"No","01","Kentucky","No",55
"26061",210676,1,"Yes","Unknown","Not Reported","No",55
"26062",210676,2,"No","01","Kentucky","No",55
"26063",210676,3,"Yes","01","Kentucky","No",55
"26064",210677,1,"No","01","Indiana","No",35
"26065",210677,2,"No","01","Indiana","No",35
"26066",210678,1,"No","01","Kentucky","No",55
"26067",210679,1,"No","01","Kentucky","No",55
"26068",210680,1,"Yes","02","Kentucky","Yes, Exceeded Speed Limit",35
"26069",210680,2,"No","02","Kentucky","No",35
"26070",210681,1,"No","01","Ohio","No",70
"26071",210681,2,"No","01","Kentucky","No",70
"26072",210681,3,"No","01","Louisiana","No",70
"26073",210681,4,"No","01","Kentucky","No",70
"26074",210682,1,"No","01","Kentucky","No",98
"26075",210682,2,"No","01","Kentucky","No",55
"26076",210683,1,"No","03","Tennessee","Yes, Too Fast for Conditions",70
"26077",210683,2,"No","01","Kentucky","No",70
"26078",210683,3,"No","02","Kentucky","No",70
"26079",210684,1,"No","03","Illinois","Yes, Too Fast for Conditions",55
"26080",210685,1,"No","01","Kentucky","No",55
"26081",210686,1,"No","02","Kentucky","No",45
"26082",210687,1,"No","01","Kentucky","No",55
"26083",210688,1,"No","01","Kentucky","No",35
"26084",210689,1,"No","01","Not Reported","No",55
"26085",210689,2,"No","02","Kentucky","No",55
"26086",210690,1,"No","02","Kentucky","No",55
"26087",210690,2,"No","01","Kentucky","No",55
"26088",210691,1,"No","02","Kentucky","No",70
"26089",210691,2,"No","01","Kentucky","No",70
"26090",210692,1,"No","02","Kentucky","No",55
"26091",210692,2,"No","02","Kentucky","No",55
"26092",210693,1,"No","02","Kentucky","No",98
"26093",210693,2,"No","04","Kentucky","No",55
"26094",210694,1,"No","01","Kentucky","No",35
"26095",210695,1,"No","01","Kentucky","No",98
"26096",210695,2,"No","01","Kentucky","No",65
"26097",210696,1,"No","03","Kentucky","Yes, Too Fast for Conditions",35
"26098",210697,1,"No","01","Kentucky","No",55
"26099",210697,2,"No","03","Kentucky","No",55
"26100",210698,1,"No","01","Kentucky","No",35
"26101",210698,2,"No","01","Kentucky","No",35
"26102",210699,1,"No","01","Kentucky","No",55
"26103",210700,1,"No","01","Kentucky","No",55
"26104",210701,1,"No","01","Kentucky","No",55
"26105",210702,1,"No","01","Kentucky","No",55
"26106",210703,1,"No","01","Tennessee","Yes, Exceeded Speed Limit",45
"26107",210704,1,"No","01","Kentucky","No",5
"26108",210704,3,"No","02","Kentucky","No",5
"26109",210705,1,"No","01","Kentucky","No",55
"26110",210706,1,"No","01","Kentucky","No",55
"26111",210707,1,"No","02","Kentucky","No",98
"26112",210707,2,"No","01","Missouri","No",45
"26113",210708,1,"No","01","Kentucky","No",55
"26114",210709,1,"No","02","Kentucky","Yes, Too Fast for Conditions",55
"26115",210709,2,"No","04","Illinois","No",55
"26116",210710,1,"No","01","Kentucky","No",45
"26117",210711,1,"No","02","Kentucky","No",55
"26118",210711,2,"No","01","Kentucky","No",55
"26119",210711,3,"No","01","Kentucky","No",55
"26120",210711,4,"No","01","Kentucky","No",55
"26121",210712,1,"No","02","Indiana","No",70
"26122",210713,1,"No","01","Kentucky","Yes, Exceeded Speed Limit",70
"26123",210714,1,"Yes","02","Kentucky","No",35
"26124",210714,2,"Yes","Unknown","Not Reported","Reported as Unknown",35
"26125",210715,1,"No","01","Kentucky","No",55
"26126",210716,1,"No","01","Kentucky","No",55
"26127",210716,2,"No","01","Kentucky","No",55
"26128",210717,1,"Yes","Unknown","Not Reported","Reported as Unknown",55
"26129",210718,1,"No","01","Kentucky","No",45
"26130",210718,2,"No","01","Kentucky","No",45
"26131",210719,1,"No","01","Indiana","No",0
"26132",210719,2,"No","01","Kentucky","No",55
"26133",210720,1,"No","01","Kentucky","No",45
"26134",210720,2,"No","02","Kentucky","No",45
"26135",210721,1,"No","01","Kentucky","Yes, Too Fast for Conditions",55
"26136",210722,1,"No","01","Kentucky","No",55
"26137",210723,1,"No","01","Kentucky","No",55
"26138",210724,1,"No","01","Kentucky","No",55
"26139",210725,1,"No","01","Kentucky","No",35
"26140",210726,1,"No","01","Kentucky","No",55
"26141",210727,1,"No","01","Kentucky","No",45
"26142",210727,2,"No","01","Kentucky","No",45
"26143",210728,1,"No","02","Kentucky","Yes, Too Fast for Conditions",55
"26144",210729,1,"No","01","Kentucky","No",35
"26145",210729,2,"No","01","Kentucky","No",35
"26146",210730,1,"No","01","Kentucky","No",45
"26147",210730,2,"No","02","Kentucky","No",45
"26148",210731,1,"No","01","Kentucky","No",45
"26149",210732,1,"No","01","Kentucky","No",55
"26150",210732,2,"No","01","Kentucky","No",55
"26151",210732,3,"No","01","Kentucky","No",55
"26152",210733,1,"No","01","Kentucky","Yes, Too Fast for Conditions",55
"26153",210734,1,"No","01","Kentucky","Yes, Exceeded Speed Limit",55
"26154",210735,1,"Yes","Unknown","Not Reported","No",55
"26155",210736,1,"No","01","Kentucky","No",45
"26156",210736,2,"No","02","Kentucky","No",55
"26157",210737,1,"No","02","Alabama","No",98
"26158",210737,2,"No","01","Kentucky","No",55
"26159",210737,3,"No","02","Tennessee","No",55
"26160",210738,1,"No","01","Kentucky","No",55
"26161",210739,1,"No","01","Kentucky","No",55
"26162",210740,1,"No","01","Kentucky","No",55
"26163",210740,2,"No","None","No Driver Present/Unknown if Driver Present","No Driver Present/Unknown if Driver Present",55
"26164",210741,1,"No","01","Kentucky","No",55
"26165",210742,1,"No","01","Kentucky","No",55
"26166",210743,1,"No","01","Kentucky","No",55
"26167",220001,1,"No","02","Louisiana","Yes, Exceeded Speed Limit",55
"26168",220002,1,"No","01","Louisiana","Yes, Exceeded Speed Limit",45
"26169",220003,1,"No","02","Louisiana","No",10
"26170",220003,2,"No","02","Louisiana","No",10
"26171",220004,1,"No","01","Louisiana","No",45
"26172",220004,2,"No","01","Louisiana","No",45
"26173",220005,1,"No","02","Louisiana","Yes, Exceeded Speed Limit",55
"26174",220006,1,"No","01","Louisiana","No",65
"26175",220007,1,"No","01","Texas","Yes, Exceeded Speed Limit",60
"26176",220007,2,"No","04","Texas","Yes, Exceeded Speed Limit",60
"26177",220008,1,"No","01","Reported as Unknown","Yes, Exceeded Speed Limit",60
"26178",220009,1,"No","01","Louisiana","No",55
"26179",220010,1,"No","01","Louisiana","No",65
"26180",220010,2,"No","01","Arkansas","No",65
"26181",220011,1,"No","01","Louisiana","No",45
"26182",220012,1,"No","01","Louisiana","No",65
"26183",220013,1,"No","01","Louisiana","Reported as Unknown",70
"26184",220013,2,"No","02","Georgia","Reported as Unknown",70
"26185",220014,1,"No","02","Louisiana","Reported as Unknown",99
"26186",220015,1,"No","01","Louisiana","No",99
"26187",220015,2,"No","None","No Driver Present/Unknown if Driver Present","No Driver Present/Unknown if Driver Present",99
"26188",220016,1,"Yes","01","Louisiana","No",55
"26189",220017,1,"No","01","Louisiana","Yes, Exceeded Speed Limit",45
"26190",220018,1,"No","01","Not Reported","Reported as Unknown",40
"26191",220018,2,"No","02","Louisiana","Reported as Unknown",40
"26192",220019,1,"No","01","Louisiana","Reported as Unknown",45
"26193",220020,1,"No","01","Louisiana","Yes, Exceeded Speed Limit",55
"26194",220021,1,"No","01","Louisiana","No",35
"26195",220022,1,"Yes","01","Texas","No",35
"26196",220023,1,"No","01","Louisiana","No",55
"26197",220024,1,"No","01","Louisiana","No",55
"26198",220024,2,"No","01","Arkansas","No",55
"26199",220025,1,"No","01","Louisiana","No",55
"26200",220025,2,"No","01","Louisiana","No",55
"26201",220026,1,"No","01","Louisiana","No",45
"26202",220027,1,"No","01","Louisiana","No",65
"26203",220028,1,"No","01","Louisiana","No",55
"26204",220028,2,"No","01","Louisiana","Reported as Unknown",55
"26205",220029,1,"No","01","Louisiana","Yes, Exceeded Speed Limit",55
"26206",220030,1,"Yes","01","Mississippi","Yes, Exceeded Speed Limit",35
"26207",220031,1,"No","01","Louisiana","Reported as Unknown",40
"26208",220032,1,"No","01","Louisiana","No",45
"26209",220032,2,"No","01","Louisiana","Reported as Unknown",45
"26210",220033,1,"No","02","Louisiana","No",55
"26211",220033,2,"No","01","Louisiana","No",55
"26212",220034,1,"No","04","Louisiana","No",55
"26213",220035,1,"No","01","Louisiana","Yes, Specifics Unknown",40
"26214",220035,2,"No","02","Louisiana","Reported as Unknown",40
"26215",220036,1,"No","01","Louisiana","No",45
"26216",220037,1,"No","01","Georgia","Reported as Unknown",99
"26217",220038,1,"No","01","Louisiana","Reported as Unknown",35
"26218",220038,2,"No","01","Louisiana","Reported as Unknown",35
"26219",220039,1,"Yes","01","Reported as Unknown","Reported as Unknown",55
"26220",220040,1,"No","03","Louisiana","No",55
"26221",220040,2,"No","02","Louisiana","No",55
"26222",220041,1,"No","02","Louisiana","Yes, Exceeded Speed Limit",55
"26223",220042,1,"No","01","Louisiana","Yes, Exceeded Speed Limit",55
"26224",220043,1,"No","01","Louisiana","No",55
"26225",220043,2,"No","01","Louisiana","No",55
"26226",220044,1,"No","01","Louisiana","No",35
"26227",220044,2,"No","02","Louisiana","No",35
"26228",220045,1,"No","01","Louisiana","No",60
"26229",220046,1,"No","04","Louisiana","Yes, Racing",45
"26230",220047,1,"No","01","North Carolina","Yes, Exceeded Speed Limit",70
"26231",220047,2,"No","03","Louisiana","No",70
"26232",220048,1,"No","02","Louisiana","No",55
"26233",220048,2,"No","01","Louisiana","No",55
"26234",220049,1,"No","01","Illinois","No",60
"26235",220049,2,"No","04","Louisiana","No",60
"26236",220050,1,"No","01","Louisiana","No",50
"26237",220050,2,"No","01","Louisiana","No",50
"26238",220051,1,"No","04","Louisiana","No",60
"26239",220051,2,"No","01","Kentucky","No",60
"26240",220052,1,"No","01","Louisiana","Yes, Exceeded Speed Limit",55
"26241",220052,2,"No","01","Louisiana","No",55
"26242",220053,1,"No","01","Louisiana","Yes, Racing",55
"26243",220054,1,"No","01","Louisiana","Reported as Unknown",30
"26244",220055,1,"No","01","Louisiana","Reported as Unknown",45
"26245",220056,1,"No","02","Mississippi","No",55
"26246",220057,1,"No","02","Louisiana","No",55
"26247",220058,1,"No","02","Texas","Reported as Unknown",55
"26248",220059,1,"No","01","Louisiana","Reported as Unknown",35
"26249",220060,1,"No","01","Louisiana","Reported as Unknown",45
"26250",220061,1,"Yes","01","Louisiana","Reported as Unknown",35
"26251",220062,1,"No","01","Louisiana","No",55
"26252",220063,1,"No","01","Louisiana","No",45
"26253",220064,1,"No","01","Louisiana","Reported as Unknown",60
"26254",220065,1,"Yes","01","Louisiana","Reported as Unknown",35
"26255",220066,1,"No","01","Louisiana","No",55
"26256",220067,1,"Yes","01","Reported as Unknown","Reported as Unknown",25
"26257",220068,1,"No","01","Louisiana","Reported as Unknown",60
"26258",220068,2,"No","01","Louisiana","Reported as Unknown",60
"26259",220069,1,"No","None","No Driver Present/Unknown if Driver Present","No Driver Present/Unknown if Driver Present",60
"26260",220069,2,"No","01","Louisiana","No",60
"26261",220069,3,"No","None","No Driver Present/Unknown if Driver Present","No Driver Present/Unknown if Driver Present",60
"26262",220069,4,"No","01","Texas","No",60
"26263",220070,1,"No","01","Louisiana","No",45
"26264",220070,2,"No","01","Louisiana","No",45
"26265",220070,3,"No","01","Louisiana","No",45
"26266",220071,1,"No","01","Louisiana","Reported as Unknown",70
"26267",220071,2,"No","04","Reported as Unknown","Reported as Unknown",70
"26268",220072,1,"No","01","Louisiana","Yes, Exceeded Speed Limit",55
"26269",220072,2,"No","01","Mississippi","No",55
"26270",220072,3,"No","02","Louisiana","No",55
"26271",220073,1,"Yes","01","Louisiana","No",65
"26272",220073,2,"No","01","Louisiana","No",65
"26273",220073,3,"No","01","Louisiana","No",65
"26274",220074,1,"No","03","Louisiana","Reported as Unknown",35
"26275",220075,1,"No","01","Louisiana","No",35
"26276",220075,2,"No","01","Louisiana","Reported as Unknown",35
"26277",220076,1,"No","01","Louisiana","No",55
"26278",220076,2,"No","01","Louisiana","No",55
"26279",220077,1,"No","01","Louisiana","Yes, Exceeded Speed Limit",55
"26280",220077,2,"No","02","Louisiana","No",55
"26281",220078,1,"No","01","Louisiana","No",45
"26282",220078,2,"No","01","Louisiana","No",45
"26283",220079,1,"No","01","Louisiana","No",55
"26284",220079,2,"No","02","Texas","No",55
"26285",220079,3,"No","03","Texas","No",55
"26286",220080,1,"No","01","Louisiana","Reported as Unknown",30
"26287",220081,1,"No","02","Texas","Yes, Exceeded Speed Limit",55
"26288",220082,1,"No","01","Louisiana","Yes, Exceeded Speed Limit",55
"26289",220083,1,"No","01","Louisiana","Yes, Specifics Unknown",55
"26290",220083,2,"No","01","Louisiana","No",55
"26291",220083,3,"No","02","Louisiana","No",55
"26292",220085,1,"No","01","Louisiana","Yes, Exceeded Speed Limit",45
"26293",220086,1,"No","01","Louisiana","No",55
"26294",220087,1,"No","01","Louisiana","No",55
"26295",220087,2,"No","02","Louisiana","No",55
"26296",220088,1,"No","01","Louisiana","No",55
"26297",220088,2,"No","02","Louisiana","No",55
"26298",220089,1,"No","02","Louisiana","No",55
"26299",220090,1,"No","01","Louisiana","No",55
"26300",220091,1,"No","01","Texas","Yes, Exceeded Speed Limit",25
"26301",220091,2,"No","03","Louisiana","Reported as Unknown",25
"26302",220092,1,"No","01","Louisiana","No",35
"26303",220093,1,"No","01","Louisiana","No",55
"26304",220093,2,"No","01","Louisiana","No",55
"26305",220093,3,"No","01","Louisiana","No",55
"26306",220093,4,"No","01","Louisiana","No",55
"26307",220094,1,"No","01","Louisiana","No",55
"26308",220094,2,"No","01","Louisiana","No",55
"26309",220094,3,"No","01","Louisiana","Yes, Exceeded Speed Limit",55
"26310",220095,1,"No","01","Louisiana","No",55
"26311",220095,2,"No","01","Louisiana","No",55
"26312",220096,1,"No","01","Louisiana","No",35
"26313",220097,1,"No","01","Louisiana","No",60
"26314",220097,2,"No","01","Louisiana","No",60
"26315",220099,1,"No","02","Louisiana","Yes, Exceeded Speed Limit",35
"26316",220100,1,"No","01","Louisiana","No",65
"26317",220101,1,"No","01","Louisiana","No",55
"26318",220102,1,"No","01","Louisiana","No",55
"26319",220103,1,"No","01","Louisiana","Yes, Exceeded Speed Limit",45
"26320",220103,2,"No","01","Mississippi","No",45
"26321",220104,1,"No","04","Louisiana","No",60
"26322",220104,2,"No","05","Missouri","No",60
"26323",220105,1,"No","01","Louisiana","No",60
"26324",220107,1,"Yes","01","Louisiana","No",45
"26325",220108,1,"No","01","Louisiana","No",55
"26326",220108,2,"No","03","Louisiana","No",55
"26327",220109,1,"No","02","Louisiana","No",55
"26328",220109,2,"No","02","Louisiana","No",55
"26329",220110,1,"No","01","Louisiana","Reported as Unknown",30
"26330",220110,2,"No","04","Louisiana","Reported as Unknown",30
"26331",220111,1,"No","01","Louisiana","No",35
"26332",220112,1,"No","03","Louisiana","No",25
"26333",220113,1,"No","01","Louisiana","No",55
"26334",220113,2,"No","01","Louisiana","No",55
"26335",220114,1,"No","01","Louisiana","No",55
"26336",220114,2,"No","01","Louisiana","No",55
"26337",220115,1,"No","02","Louisiana","No",45
"26338",220116,1,"No","01","Louisiana","Yes, Exceeded Speed Limit",35
"26339",220117,1,"No","01","Louisiana","No",45
"26340",220118,1,"No","01","Louisiana","Reported as Unknown",45
"26341",220118,2,"No","01","Louisiana","Reported as Unknown",45
"26342",220119,1,"No","01","Louisiana","No",55
"26343",220119,2,"No","05","Louisiana","No",55
"26344",220120,1,"No","03","Louisiana","No",98
"26345",220120,2,"No","01","Louisiana","No",55
"26346",220121,1,"No","01","Louisiana","Yes, Exceeded Speed Limit",35
"26347",220121,2,"No","01","Louisiana","No",35
"26348",220122,1,"No","05","Louisiana","Reported as Unknown",70
"26349",220123,1,"No","01","Louisiana","Reported as Unknown",35
"26350",220124,1,"No","01","Louisiana","No",70
"26351",220125,1,"No","02","Louisiana","No",55
"26352",220125,2,"No","02","Louisiana","No",55
"26353",220126,1,"Yes","Unknown","Louisiana","Yes, Exceeded Speed Limit",55
"26354",220126,2,"No","01","Louisiana","No",55
"26355",220127,1,"No","01","Louisiana","No",55
"26356",220127,2,"No","02","Louisiana","No",55
"26357",220128,1,"No","01","Louisiana","No",55
"26358",220129,1,"No","02","Mississippi","Yes, Exceeded Speed Limit",70
"26359",220130,1,"No","02","Louisiana","No",45
"26360",220131,1,"No","01","Louisiana","No",35
"26361",220132,1,"No","01","Louisiana","Yes, Exceeded Speed Limit",55
"26362",220133,1,"No","01","Louisiana","No",65
"26363",220134,1,"No","02","Louisiana","No",55
"26364",220135,1,"No","01","Louisiana","No",45
"26365",220136,1,"No","02","Louisiana","Yes, Exceeded Speed Limit",25
"26366",220137,1,"No","01","Louisiana","Reported as Unknown",35
"26367",220138,1,"No","01","Louisiana","No",50
"26368",220139,1,"No","01","Florida","Yes, Exceeded Speed Limit",35
"26369",220140,1,"No","01","Louisiana","No",55
"26370",220141,1,"No","01","Louisiana","No",55
"26371",220141,2,"No","03","Louisiana","No",55
"26372",220142,1,"No","02","Louisiana","Yes, Exceeded Speed Limit",35
"26373",220143,1,"Yes","02","Louisiana","No",70
"26374",220144,1,"No","02","Louisiana","No",45
"26375",220144,2,"No","01","Louisiana","No",50
"26376",220145,1,"No","01","Louisiana","No",50
"26377",220145,2,"No","01","Louisiana","No",50
"26378",220145,3,"No","02","Louisiana","No",50
